iter	RMSE
206	0.9423784359
207	0.9415536519
208	0.9401370397
209	0.9388414962
210	0.9373650392
211	0.9358212344
212	0.9338856971
213	0.9319351306
214	0.9311340642
215	0.9294094099
216	0.9285163939
217	0.9266543176
218	0.9255863666
219	0.924035276
220	0.9222523295
221	0.9220017214
222	0.9218038411
223	0.9198564544
224	0.9196669924
225	0.9184512958
226	0.9182962576
227	0.9181199002
228	0.917413343
229	0.9170945965
230	0.9168504298
231	0.9158159192
232	0.9153665994
233	0.9137787338
234	0.9135443357
235	0.9132375276
236	0.9116204021
237	0.9098659289
238	0.9092322883
239	0.9081107681
240	0.9077682343
241	0.9076219087
242	0.905983647
243	0.9056243489
244	0.9054097338
245	0.9037474379
246	0.9034299485
247	0.9028024421
248	0.9018963076
249	0.9006019676
250	0.898900592
251	0.8977817943
252	0.8961110128
253	0.8944619168
254	0.8931222255
255	0.8910280046
256	0.8893141607
257	0.8875277781
258	0.8859772223
259	0.8841493238
260	0.8836330006
261	0.8823177847
262	0.8806741508
263	0.879013351
264	0.8779644828
265	0.8761510249
266	0.8747155562
267	0.873253295
268	0.8727970028
269	0.8721305147
270	0.8705329235
271	0.8696821178
272	0.8682750261
273	0.8669614893
274	0.8653704093
275	0.8644763523
276	0.8632905612
277	0.8617924673
278	0.860298556
279	0.8594392863
280	0.8579628309
281	0.8568495888
282	0.8566926978
283	0.8560327853
284	0.8549632911
285	0.8545690899
286	0.8536796578
287	0.8527334713
288	0.8510657896
289	0.8499709763
290	0.8490072216
291	0.8481119339
292	0.8468056889
293	0.84514829
294	0.8439206796
295	0.8437761093
296	0.8427286439
297	0.8424537538
298	0.8416015838
299	0.8406730148
300	0.8398814738
301	0.8392183732
302	0.8375427901
303	0.8366572656
304	0.8360464221
305	0.8348633617
306	0.8335273122
307	0.8327892897
308	0.8315118341
309	0.8302634785
310	0.8290452145
311	0.8287973382
312	0.8272206459
313	0.8257759796
314	0.8245112762
315	0.8236692178
316	0.8226081995
317	0.820727196
318	0.8194328692
319	0.8188774317
320	0.8179605865
321	0.816888401
322	0.8164420121
323	0.8162925792
324	0.8159018461
325	0.8149669716
326	0.8140265907
327	0.813354419
328	0.8132538627
329	0.812186327
330	0.81126524
331	0.810060188
332	0.8084976237
333	0.8076122061
334	0.8068146904
335	0.805852934
336	0.8055859435
337	0.804450131
338	0.8035051885
339	0.8024801672
340	0.8020366532
341	0.8010491002
342	0.8002611511
343	0.7996753385
344	0.7983628289
345	0.7973740661
346	0.7961750678
347	0.795298899
348	0.7944142457
349	0.7943152625
350	0.7936392845
351	0.7928123353
352	0.791398048
353	0.7912062957
354	0.7906473058
355	0.789387207
356	0.7883703395
357	0.7873878505
358	0.7869929474
359	0.7863181767
360	0.7849115596
361	0.7839628043
362	0.7830443327
363	0.7822445233
364	0.7815752912
365	0.7807357615
366	0.7795405897
367	0.7786175371
368	0.7771789738
369	0.7763289335
370	0.7754682068
371	0.7742023406
372	0.7737943389
373	0.773702753
374	0.7727493187
375	0.7718304261
376	0.7713666587
377	0.7704885338
378	0.7697922308
379	0.7690668094
380	0.7682078614
381	0.7680735739
382	0.7679842431
383	0.7670957937
384	0.7663025664
385	0.7648334536
386	0.7640685279
387	0.7628047619
388	0.7622756436
389	0.7612614461
390	0.7607719633
391	0.7598063357
392	0.7588203465
393	0.757745701
394	0.7569976107
395	0.7564635103
396	0.7557601207
397	0.754978143
398	0.7541394177
399	0.7532537541
400	0.7521521473
401	0.7515029022
402	0.7500659377
403	0.7490149807
404	0.7484883986
405	0.7479727264
406	0.7468651405
407	0.7465763076
408	0.7458004959
409	0.744612225
410	0.7438708968
411	0.7428075438
412	0.7427205683
413	0.7416072154
414	0.7415270015
415	0.7408725242
416	0.7404392632
417	0.7394540221
418	0.7387939681
419	0.7380575787
420	0.736732056
421	0.7360492898
422	0.7354026311
423	0.7345321022
424	0.7344278474
425	0.7336920167
426	0.7328914531
427	0.7325132456
428	0.7314183382
429	0.7313334045
430	0.7301272639
431	0.7291413509
432	0.7286253177
433	0.7281810056
434	0.7272009472
435	0.7261528473
436	0.7258280126
437	0.7246819076
438	0.7234714487
439	0.7228200948
440	0.7219329427
441	0.7213093205
442	0.7206737747
443	0.7203308755
444	0.7197700874
445	0.7188640303
446	0.7178469845
447	0.7171372182
448	0.7162703913
449	0.7161326901
450	0.7159431062
451	0.7153102889
452	0.7147098184
453	0.713963945
454	0.7134052364
455	0.7125573241
456	0.7120806306
457	0.7120093364
458	0.7112591763
459	0.7106414761
460	0.7100207802
461	0.7091638436
462	0.7084435485
463	0.7078761451
464	0.7069203759
465	0.7066907238
466	0.7059835361
467	0.7054438988
468	0.7043991346
469	0.7043195343
470	0.7039195955
471	0.7029285361
472	0.7021880607
473	0.7010270535
474	0.7003714136
475	0.700295274
476	0.6995743274
477	0.6989830613
478	0.6978404268
479	0.6971636882
480	0.6970947263
481	0.6965822161
482	0.6957898245
483	0.6948969365
484	0.6945472486
485	0.6938882704
486	0.692995653
487	0.6926008467
488	0.692017213
489	0.6919549503
490	0.691487153
491	0.6903305251
492	0.6893594204
493	0.6889367505
494	0.6881327776
495	0.6875402412
496	0.6874721063
497	0.6870271197
498	0.686553142
499	0.6858532902
500	0.6851232894
501	0.6849414728
502	0.6842890474
503	0.6836791498
504	0.6828323138
505	0.6821239034
506	0.6820691754
507	0.6814602025
508	0.6810293427
509	0.6799139771
510	0.6795239227
511	0.6789288057
512	0.6783331963
513	0.6779332793
514	0.6773574198
515	0.676775124
516	0.676450781
517	0.6757303179
518	0.6753250352
519	0.675263548
520	0.6743981922
521	0.6737919695
522	0.673063322
523	0.6720911602
524	0.6713832415
525	0.6709544638
526	0.6701814955
527	0.6695660818
528	0.6689187433
529	0.6682750009
530	0.6677516117
531	0.6668924905
532	0.6664824264
533	0.6659452164
534	0.6650190305
535	0.664701013
536	0.6641968717
537	0.6635906703
538	0.6630748232
539	0.6625377322
540	0.6617561171
541	0.6614129139
542	0.6613569554
543	0.6608554341
544	0.6600570573
545	0.6592999703
546	0.6590685683
547	0.6588534653
548	0.6583406269
549	0.6579670194
550	0.6571818884
551	0.65673172
552	0.6561169295
553	0.6560629359
554	0.6556651698
555	0.6554571989
556	0.6548490858
557	0.6539230157
558	0.6538712414
559	0.6535436137
560	0.6526650741
561	0.6515547816
562	0.6514971425
563	0.6506757488
564	0.649848511
565	0.6493854135
566	0.6489558984
567	0.6482354077
568	0.647459238
569	0.6470514842
570	0.646368449
571	0.6456787293
572	0.6456323019
573	0.6455811243
574	0.6450242323
575	0.6444860217
576	0.643521147
577	0.6431216682
578	0.6422638151
579	0.6416911499
580	0.6413204054
581	0.6405922559
582	0.6398450592
583	0.6394504697
584	0.6386120665
585	0.6377049532
586	0.6367568176
587	0.636365682
588	0.6354016316
589	0.6349141918
590	0.6343372818
591	0.6343011374
592	0.6337676435
593	0.6328291684
594	0.6322373365
595	0.6315983064
596	0.6315570105
597	0.6310635826
598	0.6307678722
599	0.6301147917
600	0.6294725308
601	0.6288475444
602	0.6288008437
603	0.6281938509
604	0.627753794
605	0.6271290728
606	0.6264818762
607	0.6259793381
608	0.6256024833
609	0.6249617933
610	0.6244266867
611	0.6239124348
612	0.6235295742
613	0.6230001629
614	0.6226588703
615	0.6217590606
616	0.6212415555
617	0.6210092571
618	0.6205541422
619	0.6200672669
620	0.6197118856
621	0.6191379148
622	0.618993388
623	0.6186617277
624	0.6182134221
625	0.6179267485
626	0.6171466541
627	0.6166651155
628	0.6158422914
629	0.6152848735
630	0.6146524403
631	0.6140378695
632	0.6129119627
633	0.6120839131
634	0.6117553529
635	0.6116319267
636	0.6109361775
637	0.6105843513
638	0.610143974
639	0.6092912677
640	0.6086894706
641	0.6082569426
642	0.607716527
643	0.6072406033
644	0.6064278874
645	0.6056969028
646	0.605063479
647	0.6045572478
648	0.6042274486
649	0.6035305625
650	0.6031344075
651	0.6030712047
652	0.6028358168
653	0.6025462111
654	0.6020499805
655	0.6013661961
656	0.6013260885
657	0.6006119594
658	0.6002615728
659	0.599616264
660	0.5988838749
661	0.5981336081
662	0.5976023232
663	0.5973337407
664	0.5968280356
665	0.5961651005
666	0.5957332363
667	0.5954914446
668	0.5952552115
669	0.5946046277
670	0.5941913245
671	0.5939788813
672	0.5939451331
673	0.5934190705
674	0.5925671805
675	0.5922654851
676	0.5918020065
677	0.5913509649
678	0.5912076394
679	0.5907195414
680	0.5904391504
681	0.5900114486
682	0.5897557143
683	0.5891882666
684	0.5888458316
685	0.5883256028
686	0.5877701105
687	0.5869328182
688	0.586348325
689	0.585637588
690	0.5851217723
691	0.5845816842
692	0.5839792856
693	0.5833619709
694	0.5830979234
695	0.5825567899
696	0.5819838154
697	0.5814826356
698	0.5809248972
699	0.5807212067
700	0.580429035
701	0.5801000529
702	0.5793640021
703	0.5790997201
704	0.5784283352
705	0.5779446146
706	0.577502202
707	0.5771024046
708	0.5768421699
709	0.5764837661
710	0.5761332745
711	0.5756924837
712	0.5752591763
713	0.5748192698
714	0.5745236368
715	0.5741568762
716	0.57366196
717	0.5732630112
718	0.5726004306
719	0.5719446517
720	0.571532921
721	0.570940313
722	0.5706579882
723	0.5699583884
724	0.5694507103
725	0.5687398439
726	0.5683255352
727	0.5680607359
728	0.5675014565
729	0.5672894266
730	0.5671364598
731	0.5668514482
732	0.5667102144
733	0.5664058956
734	0.5659071714
735	0.5654608973
736	0.564857106
737	0.5641473151
738	0.5636753023
739	0.5633875593
740	0.5628274646
741	0.5625347576
742	0.5621377856
743	0.5619058013
744	0.5614772665
745	0.561099159
746	0.5604471567
747	0.5598430882
748	0.559521091
749	0.5594941253
750	0.5591172197
751	0.5588239268
752	0.5585651979
753	0.5583304012
754	0.558051576
755	0.5578114549
756	0.5574283176
757	0.5569753164
758	0.5564107762
759	0.5563781102
760	0.5559830095
761	0.5557144302
762	0.5554493079
763	0.5549027802
764	0.5547069652
765	0.5542950517
766	0.5542549794
767	0.5536507802
768	0.5532600681
769	0.5527395323
770	0.5520050047
771	0.5517178018
772	0.5513301986
773	0.5509475838
774	0.5503684369
775	0.5499157754
776	0.549494988
777	0.5490338556
778	0.5484732514
779	0.5480302014
780	0.5473891405
781	0.5467453414
782	0.5466309364
783	0.546310159
784	0.5460027259
785	0.545654356
786	0.5456221426
787	0.5451374512
788	0.5446921934
789	0.5441978004
790	0.5438158331
791	0.5434139275
792	0.542947383
793	0.5424714338
794	0.5419571732
795	0.5412775047
796	0.5406524219
797	0.5401665964
798	0.5398428311
799	0.5394045623
800	0.5389164744
801	0.5388928816
802	0.5387019583
803	0.5384296829
804	0.5381435525
805	0.5376841029
806	0.537047479
807	0.5368939973
808	0.5363803226
809	0.5360366217
810	0.535395165
811	0.5350598752
812	0.5347795929
813	0.5343435955
814	0.5341249771
815	0.5340971791
816	0.5336574927
817	0.5331199299
818	0.532711793
819	0.5322133117
820	0.5319089181
821	0.5314074745
822	0.5309568889
823	0.5307544951
824	0.5303288945
825	0.5296370296
826	0.5291403482
827	0.5287706666
828	0.5284425359
829	0.527756923
830	0.5272913013
831	0.5268975461
832	0.5265668835
833	0.5262278591
834	0.5259590257
835	0.5252512666
836	0.5245444501
837	0.5241052076
838	0.5237694676
839	0.5232918802
840	0.5231693548
841	0.5228320974
842	0.5223873407
843	0.5220100821
844	0.5215060203
845	0.5211679853
846	0.5209013806
847	0.5206426896
848	0.5202658574
849	0.5196331595
850	0.5193107017
851	0.518772586
852	0.5183072417
853	0.5176290262
854	0.5171732627
855	0.5167707194
856	0.5162995178
857	0.5159567685
858	0.5157689769
859	0.5154069448
860	0.5152069229
861	0.5147142995
862	0.5143353379
863	0.5139724217
864	0.513458792
865	0.5129653887
866	0.5123543944
867	0.51219488
868	0.5117129134
869	0.5112217353
870	0.5108077171
871	0.5106975729
872	0.5103193769
873	0.50995953
874	0.5096508698
875	0.5091786393
876	0.5087246542
877	0.5084562958
878	0.5080082838
879	0.5075629619
880	0.5069670629
881	0.5065892076
882	0.5065630011
883	0.506294944
884	0.5061867697
885	0.5056424779
886	0.5052695427
887	0.5051433476
888	0.5047120673
889	0.5043977323
890	0.5042562122
891	0.5036700276
892	0.5032359235
893	0.502674895
894	0.5024733379
895	0.5023312119
896	0.5021221292
897	0.5019820657
898	0.501731514
899	0.5014179274
900	0.5007896679
901	0.5004701004
902	0.4998903762
903	0.4998020948
904	0.4997707366
905	0.4991708099
906	0.4987479848
907	0.4985835252
908	0.4985556481
909	0.4981016346
910	0.4978196551
911	0.4975109253
912	0.4972102204
913	0.4969734671
914	0.4965431597
915	0.4960869719
916	0.4956533485
917	0.4952152529
918	0.4947768768
919	0.4943340326
920	0.4940452249
921	0.4938189606
922	0.4937974958
923	0.4936136766
924	0.4932921309
925	0.4929307568
926	0.4929076886
927	0.4923985591
928	0.4920098166
929	0.4916742971
930	0.4912897459
931	0.4907560887
932	0.4905005192
933	0.4899586064
934	0.4896380922
935	0.4894222871
936	0.4890694993
937	0.4885672646
938	0.4880205508
939	0.48748395
940	0.4871661001
941	0.4868459683
942	0.4866903147
943	0.4864271351
944	0.4861300475
945	0.4856498549
946	0.4853034207
947	0.4849090436
948	0.4844217624
949	0.4840903464
950	0.4838225614
951	0.4833631446
952	0.4831101996
953	0.4830273287
954	0.4827597129
955	0.4823489316
956	0.4818889638
957	0.4817077086
958	0.4814595131
959	0.4813566514
960	0.4809074082
961	0.4805742022
962	0.4802858866
963	0.4799304952
964	0.4795840228
965	0.4792315324
966	0.4790228593
967	0.4785416275
968	0.4782915193
969	0.4780680217
970	0.4777917784
971	0.4775171848
972	0.4772033514
973	0.4769706252
974	0.4764995826
975	0.476078572
976	0.4755723613
977	0.4752282066
978	0.4747478244
979	0.4742179414
980	0.4740445061
981	0.4738390178
982	0.4735270593
983	0.4732016217
984	0.4727539648
985	0.472564031
986	0.4722515848
987	0.4720111922
988	0.4717835389
989	0.4716814181
990	0.4714068496
991	0.4711723231
992	0.4707561949
993	0.4704814361
994	0.4703135896
995	0.4698727607
996	0.4694284521
997	0.4690251603
998	0.4686597665
999	0.4682358352
1000	0.4677302025
1001	0.467167636
1002	0.4670342039
1003	0.4668235894
1004	0.4668029386
1005	0.4665096665
1006	0.4661461528
1007	0.4657247244
1008	0.4654905195
1009	0.4654593402
1010	0.4650861663
1011	0.4647545009
1012	0.4644491187
1013	0.4639607172
1014	0.4634156014
1015	0.4631129287
1016	0.4629242601
1017	0.4626219775
1018	0.4624242178
1019	0.4620069574
1020	0.461541496
1021	0.4613271894
1022	0.460837465
1023	0.460508524
1024	0.4604950377
1025	0.4600207906
1026	0.4595164675
1027	0.4589755194
1028	0.4587371186
1029	0.4585203833
1030	0.4581753607
1031	0.4578392881
1032	0.4575097246
1033	0.4571339054
1034	0.4565088675
1035	0.4561095612
1036	0.4556745112
1037	0.4553609478
1038	0.4549958918
1039	0.4545819176
1040	0.4544140399
1041	0.4541132994
1042	0.4535193325
1043	0.4533725306
1044	0.4532281963
1045	0.4530464512
1046	0.4524399884
1047	0.4521734516
1048	0.451841606
1049	0.4517103698
1050	0.4516857791
1051	0.4511873426
1052	0.4509239441
1053	0.4506455391
1054	0.4505005404
1055	0.4501032368
1056	0.4500808731
1057	0.4499100149
1058	0.4493466623
1059	0.4488895744
1060	0.4483377307
1061	0.448144082
1062	0.4479576677
1063	0.4478264512
1064	0.4474663866
1065	0.4471347261
1066	0.4467107208
1067	0.4464777724
1068	0.4462556532
1069	0.4460389979
1070	0.4455482398
1071	0.445200556
1072	0.4449296747
1073	0.4447392224
1074	0.4447164483
1075	0.4444778423
1076	0.4441939907
1077	0.4437386913
1078	0.4435214374
1079	0.4432061445
1080	0.443037583
1081	0.4428389764
1082	0.4426385595
1083	0.4423337115
1084	0.4421042842
1085	0.4419334881
1086	0.4415482977
1087	0.4413628158
1088	0.441190065
1089	0.4407195609
1090	0.4407050423
1091	0.4403738107
1092	0.4400538785
1093	0.4398374845
1094	0.4395786412
1095	0.4393131092
1096	0.4391006152
1097	0.4390122876
1098	0.4383855842
1099	0.4383016001
1100	0.4379791315
1101	0.4377349628
1102	0.4374277865
1103	0.4370876523
1104	0.4370739195
1105	0.4369638367
1106	0.4364109165
1107	0.4360961013
1108	0.4359992663
1109	0.4354433338
1110	0.4350262347
1111	0.4346977737
1112	0.4344225559
1113	0.4340461539
1114	0.4336263107
1115	0.433327543
1116	0.4330432105
1117	0.4327503277
1118	0.4325248813
1119	0.4321496738
1120	0.4318306007
1121	0.4315376521
1122	0.4312184977
1123	0.4309276359
1124	0.4306982891
1125	0.4305317748
1126	0.4301931873
1127	0.4300436691
1128	0.4298658795
1129	0.4296985425
1130	0.4294584538
1131	0.4290727552
1132	0.4286914029
1133	0.428664089
1134	0.42837178
1135	0.427899382
1136	0.4273824698
1137	0.4272434131
1138	0.4270083391
1139	0.426785129
1140	0.4266922061
1141	0.4263825438
1142	0.4261702038
1143	0.4258140573
1144	0.4255548864
1145	0.4252939798
1146	0.4248823708
1147	0.4245721962
1148	0.424181522
1149	0.4239082871
1150	0.4235232867
1151	0.4232863244
1152	0.4230135934
1153	0.4227167322
1154	0.4225760046
1155	0.4223735876
1156	0.4219960311
1157	0.4218008094
1158	0.4215840958
1159	0.4213314831
1160	0.4210167881
1161	0.4208104136
1162	0.4203076251
1163	0.4201392019
1164	0.4199826365
1165	0.4198099967
1166	0.4197393679
1167	0.419370392
1168	0.4190500791
1169	0.4187731292
1170	0.4185082395
1171	0.4183186173
1172	0.4180777506
1173	0.4177745101
1174	0.4174239647
1175	0.4172032493
1176	0.4169245378
1177	0.4164820836
1178	0.4161061226
1179	0.4157215129
1180	0.4155147225
1181	0.4154999984
1182	0.415109814
1183	0.4148935173
1184	0.4147802248
1185	0.4145148826
1186	0.4141564614
1187	0.4138189126
1188	0.4135598569
1189	0.413176801
1190	0.4128570682
1191	0.4123323323
1192	0.412019028
1193	0.4118349505
1194	0.4115692517
1195	0.4114117402
1196	0.4113414312
1197	0.4111269639
1198	0.4106675895
1199	0.410393367
1200	0.4100677358
1201	0.4099735707
1202	0.4095039765
1203	0.4092872512
1204	0.4089299104
1205	0.4086862463
1206	0.408449459
1207	0.4082358491
1208	0.4080518026
1209	0.4078263808
1210	0.4075596959
1211	0.4074098946
1212	0.4072094038
1213	0.4067616596
1214	0.4064551272
1215	0.4060686239
1216	0.4058722931
1217	0.4056766726
1218	0.4056060961
1219	0.4052907363
1220	0.4049579457
1221	0.4046299295
1222	0.4043975344
1223	0.4040535616
1224	0.4036423751
1225	0.4033022369
1226	0.4030635018
1227	0.4026355264
1228	0.4025487185
1229	0.4022589652
1230	0.4020975695
1231	0.4020136508
1232	0.4016889874
1233	0.4013842113
1234	0.4011907412
1235	0.4008787532
1236	0.4005657997
1237	0.400365389
1238	0.4000789182
1239	0.3998002044
1240	0.3997174058
1241	0.3994033465
1242	0.3993154769
1243	0.3990807678
1244	0.3988768386
1245	0.3986285301
1246	0.3985594431
1247	0.3982753721
1248	0.3980840524
1249	0.397940886
1250	0.3977408731
1251	0.3975131068
1252	0.3972757368
1253	0.3971982943
1254	0.3970010804
1255	0.3967617672
1256	0.396631114
1257	0.3964754406
1258	0.39619556
1259	0.3958548737
1260	0.3957330402
1261	0.3955072096
1262	0.395299136
1263	0.3950681879
1264	0.3945853061
1265	0.3942634599
1266	0.3940873165
1267	0.3938601262
1268	0.3937237953
1269	0.3934162379
1270	0.3932690209
1271	0.3930202862
1272	0.3926060759
1273	0.392299303
1274	0.3920608224
1275	0.391858074
1276	0.3914820416
1277	0.3912682152
1278	0.3908646567
1279	0.3906876744
1280	0.3906105143
1281	0.3903007207
1282	0.3899881023
1283	0.3898826335
1284	0.3895462648
1285	0.3893334324
1286	0.3890401003
1287	0.3886781043
1288	0.3883997412
1289	0.3881445506
1290	0.3879078055
1291	0.3878983106
1292	0.3875435464
1293	0.3872319225
1294	0.3870555056
1295	0.3869862253
1296	0.3865549836
1297	0.3862945216
1298	0.385822038
1299	0.3855525213
1300	0.385416072
1301	0.3851576873
1302	0.3849786689
1303	0.3848132285
1304	0.3846945977
1305	0.3843859006
1306	0.3840837588
1307	0.3839373726
1308	0.3835126769
1309	0.3832564693
1310	0.3829827224
1311	0.3826829154
1312	0.3824624436
1313	0.3823379868
1314	0.3821534471
1315	0.3819462066
1316	0.3815543865
1317	0.3813666895
1318	0.3811798567
1319	0.3811272402
1320	0.3808485112
1321	0.3806184179
1322	0.380487521
1323	0.3804034014
1324	0.3802726453
1325	0.380064294
1326	0.379907021
1327	0.379707657
1328	0.3794503721
1329	0.3792764886
1330	0.3791729114
1331	0.3790611228
1332	0.3788859397
1333	0.3786118983
1334	0.378602413
1335	0.3783996444
1336	0.3780474548
1337	0.3778670971
1338	0.3775423039
1339	0.3774245737
1340	0.3772212185
1341	0.3771026816
1342	0.3769877417
1343	0.376762404
1344	0.3765139677
1345	0.3764813595
1346	0.3762176931
1347	0.3759599268
1348	0.3757511905
1349	0.375459366
1350	0.3750648543
1351	0.3748186701
1352	0.3746658074
1353	0.3745006764
1354	0.37418762
1355	0.3740610723
1356	0.3738485378
1357	0.3736985754
1358	0.3733165881
1359	0.3730492597
1360	0.3728751331
1361	0.3726100702
1362	0.3723282259
1363	0.3721655867
1364	0.3719766218
1365	0.3716031841
1366	0.3714329535
1367	0.3711577129
1368	0.3710058148
1369	0.3708695535
1370	0.370504757
1371	0.3700904417
1372	0.3697053336
1373	0.3694895364
1374	0.3692529476
1375	0.3689615158
1376	0.3688417707
1377	0.3685018035
1378	0.368320333
1379	0.3682480297
1380	0.3680417543
1381	0.3679358953
1382	0.3676124381
1383	0.3673675985
1384	0.3672635497
1385	0.3669528022
1386	0.3668257776
1387	0.3667232064
1388	0.3664821626
1389	0.3662432774
1390	0.3661088168
1391	0.3659091576
1392	0.3656281091
1393	0.3653898665
1394	0.3651579737
1395	0.364782098
1396	0.3645426882
1397	0.3643973773
1398	0.3642116505
1399	0.3639940061
1400	0.36382099
1401	0.363463939
1402	0.3631741047
1403	0.3628813574
1404	0.3626198129
1405	0.3624724348
1406	0.3621504857
1407	0.3619914911
1408	0.3619252375
1409	0.3617244492
1410	0.361437407
1411	0.3611870455
1412	0.361079828
1413	0.3609946947
1414	0.360834781
1415	0.3606567514
1416	0.3604980376
1417	0.3604689311
1418	0.3602235093
1419	0.3600397274
1420	0.3598686375
1421	0.3596713223
1422	0.3594097099
1423	0.3591175908
1424	0.3590302138
1425	0.3589387487
1426	0.3587048062
1427	0.358312375
1428	0.3580000374
1429	0.3578339258
1430	0.3576204471
1431	0.357322625
1432	0.3571472649
1433	0.3569989095
1434	0.3567518222
1435	0.3564870408
1436	0.356065295
1437	0.3559086105
1438	0.3556544515
1439	0.3554878323
1440	0.355474986
1441	0.355233814
1442	0.3550408964
1443	0.354911477
1444	0.3546891543
1445	0.3545846706
1446	0.3544869433
1447	0.3543256483
1448	0.354155691
1449	0.3539865113
1450	0.3537947095
1451	0.3536890194
1452	0.3535456939
1453	0.3534240409
1454	0.3533186901
1455	0.3532209845
1456	0.3530318099
1457	0.3528100877
1458	0.3526129583
1459	0.3523478095
1460	0.3521320767
1461	0.3519430127
1462	0.3517974523
1463	0.3516809799
1464	0.3513794308
1465	0.3512047697
1466	0.3511073009
1467	0.3509208004
1468	0.3507840223
1469	0.3505111243
1470	0.3504473608
1471	0.3501616477
1472	0.3499799454
1473	0.3497360847
1474	0.3494297222
1475	0.3492705381
1476	0.3490320874
1477	0.3489464461
1478	0.3487357278
1479	0.3485531697
1480	0.348244483
1481	0.3480484047
1482	0.3478716277
1483	0.3477883017
1484	0.3476113305
1485	0.3475579779
1486	0.347304996
1487	0.3469915874
1488	0.3468183003
1489	0.3464905687
1490	0.3463510819
1491	0.3461495953
1492	0.34600616
1493	0.3456065866
1494	0.3454369593
1495	0.3451326554
1496	0.3451251936
1497	0.3449538618
1498	0.3446885836
1499	0.3445076281
1500	0.3442463465
1501	0.3440143397
1502	0.3438784598
1503	0.3435762736
1504	0.3432425786
1505	0.342968427
1506	0.3427802725
1507	0.3426379507
1508	0.3425172195
1509	0.342387057
1510	0.3422199855
1511	0.3420491521
1512	0.3420333353
1513	0.3417193717
1514	0.3415221288
1515	0.3412605464
1516	0.3409922717
1517	0.3407705872
1518	0.3405242416
1519	0.3402988703
1520	0.3401682818
1521	0.3399007323
1522	0.3397938838
1523	0.3396784346
1524	0.3396708271
1525	0.3394322293
1526	0.3394246647
1527	0.3394175369
