0.8503
0.8400
0.8556
0.8544
0.8381
0.8469
0.8365
0.8323
0.8632
0.8413
0.8449
0.8178
0.8482
0.8554
0.8500
0.8632
0.8343
0.8254
0.8394
0.8595
0.8201
0.8607
0.8342
0.8686
0.8446
