0.5236
0.5501
0.5326
0.5187
0.5581
0.5424
0.5366
0.5595
0.5200
0.5320
0.5157
0.5405
0.5319
0.5402
0.5448
0.5275
0.5545
0.5446
0.5307
0.5169
0.5940
0.5233
0.5525
0.4893
0.5148
