iter	Passed	Remaining
287	715	11704
288	718	11704
289	720	11694
290	722	11686
291	724	11676
292	726	11668
293	728	11654
294	730	11644
295	732	11643
296	735	11643
297	737	11641
298	739	11630
299	741	11623
300	743	11612
301	745	11601
302	748	11597
303	750	11589
304	752	11582
305	754	11572
306	756	11564
307	758	11555
308	760	11545
309	762	11541
310	765	11536
311	767	11532
312	769	11528
313	772	11530
314	775	11536
315	777	11526
316	779	11522
317	782	11520
318	784	11514
319	786	11506
320	788	11500
321	791	11501
322	793	11494
323	796	11488
324	798	11479
325	800	11471
326	802	11463
327	804	11457
328	806	11447
329	808	11440
330	810	11437
331	813	11436
332	816	11443
333	818	11438
334	820	11431
335	823	11424
336	825	11418
337	827	11412
338	829	11409
339	832	11403
340	834	11400
341	836	11395
342	838	11385
343	841	11383
344	843	11376
345	845	11368
346	847	11360
347	849	11358
348	852	11357
349	854	11347
350	856	11342
351	858	11334
352	860	11325
353	862	11320
354	864	11313
355	866	11305
356	868	11300
357	871	11296
358	873	11288
359	875	11280
360	877	11280
361	880	11276
362	882	11270
363	884	11263
364	886	11260
365	889	11259
366	891	11256
367	894	11264
368	897	11263
369	899	11255
370	901	11249
371	903	11244
372	906	11240
373	908	11233
374	910	11229
375	912	11223
376	914	11218
377	917	11212
378	919	11206
379	921	11200
380	923	11197
381	926	11198
382	928	11196
383	931	11192
384	933	11187
385	935	11177
386	936	11168
387	938	11161
388	941	11163
389	944	11161
390	946	11154
391	948	11148
392	950	11143
393	952	11137
394	954	11130
395	957	11127
396	959	11120
397	961	11114
398	963	11108
399	965	11107
400	968	11112
401	971	11106
402	973	11099
403	975	11094
404	978	11098
405	980	11094
406	982	11090
407	985	11086
408	987	11081
409	989	11078
410	991	11072
411	993	11067
412	996	11066
413	998	11059
414	1000	11054
415	1004	11069
416	1008	11080
417	1010	11075
418	1012	11070
419	1014	11065
420	1016	11058
421	1018	11053
422	1020	11046
423	1023	11040
424	1025	11034
425	1026	11026
426	1029	11021
427	1031	11015
428	1034	11018
429	1036	11013
430	1038	11008
431	1040	11003
432	1043	11002
433	1045	11003
434	1048	10999
435	1050	10994
436	1052	10986
437	1055	10988
438	1057	10983
439	1059	10975
440	1061	10968
441	1063	10961
442	1065	10958
443	1067	10950
444	1069	10947
445	1072	10948
446	1074	10940
447	1075	10932
448	1078	10927
449	1080	10926
450	1083	10927
451	1085	10923
452	1087	10917
453	1089	10913
454	1092	10912
455	1094	10907
456	1096	10902
457	1098	10895
458	1100	10890
459	1103	10890
460	1106	10891
461	1108	10886
462	1110	10884
463	1112	10877
464	1114	10872
465	1117	10872
466	1120	10872
467	1123	10877
468	1125	10877
469	1127	10871
470	1129	10864
471	1132	10861
472	1134	10856
473	1136	10852
474	1138	10844
475	1140	10843
476	1143	10843
477	1145	10836
478	1147	10829
479	1149	10828
480	1152	10826
481	1154	10823
482	1157	10821
483	1159	10821
484	1162	10818
485	1164	10814
486	1166	10811
487	1168	10805
488	1170	10801
489	1173	10797
490	1175	10792
491	1177	10787
492	1179	10783
493	1181	10779
494	1183	10774
495	1185	10768
496	1188	10764
497	1190	10759
498	1192	10754
499	1194	10749
500	1197	10752
501	1200	10753
502	1202	10748
503	1204	10746
504	1207	10744
505	1209	10738
506	1211	10733
507	1213	10730
508	1215	10725
509	1217	10720
510	1220	10719
511	1223	10720
512	1224	10714
513	1227	10711
514	1229	10707
515	1231	10705
516	1235	10709
517	1237	10708
518	1240	10709
519	1242	10708
520	1245	10708
521	1247	10705
522	1250	10701
523	1252	10695
524	1254	10697
525	1256	10690
526	1259	10689
527	1261	10686
528	1263	10681
529	1266	10682
530	1268	10678
531	1270	10673
532	1273	10673
533	1275	10671
534	1278	10668
535	1280	10664
536	1282	10661
537	1285	10658
538	1288	10664
539	1290	10662
540	1293	10658
541	1295	10652
542	1297	10650
543	1299	10646
544	1301	10642
545	1303	10637
546	1306	10632
547	1308	10628
548	1310	10627
549	1313	10629
550	1316	10631
551	1318	10625
552	1320	10619
553	1322	10614
554	1324	10610
555	1327	10607
556	1329	10602
557	1331	10600
558	1333	10593
559	1335	10588
560	1337	10584
561	1339	10578
562	1342	10578
563	1344	10574
564	1349	10590
565	1352	10591
566	1355	10594
567	1357	10591
568	1359	10588
569	1361	10584
570	1363	10578
571	1366	10575
572	1368	10574
573	1370	10570
574	1372	10564
575	1374	10560
576	1377	10557
577	1379	10553
578	1381	10548
579	1383	10545
580	1386	10541
581	1387	10536
582	1390	10534
583	1393	10533
584	1395	10530
585	1397	10525
586	1399	10520
587	1401	10518
588	1403	10513
589	1405	10507
590	1407	10503
591	1410	10500
592	1413	10502
593	1415	10497
594	1417	10494
595	1419	10489
596	1421	10486
597	1423	10481
598	1425	10477
599	1428	10475
600	1431	10474
601	1433	10475
602	1436	10472
603	1438	10467
604	1440	10462
605	1442	10459
606	1444	10457
607	1447	10453
608	1449	10448
609	1451	10444
610	1453	10439
611	1455	10433
612	1457	10430
613	1459	10424
614	1461	10422
615	1463	10418
616	1466	10418
617	1469	10417
618	1471	10417
619	1474	10419
620	1477	10415
621	1479	10410
622	1481	10411
623	1484	10408
624	1486	10405
625	1488	10401
626	1490	10396
627	1492	10392
628	1494	10388
629	1496	10382
630	1498	10378
631	1500	10373
632	1503	10370
633	1506	10371
634	1508	10369
635	1511	10368
636	1513	10364
637	1515	10361
638	1517	10355
639	1519	10350
640	1521	10346
641	1523	10344
642	1526	10345
643	1528	10340
644	1531	10339
645	1533	10334
646	1535	10331
647	1537	10329
648	1540	10324
649	1543	10330
650	1546	10329
651	1548	10326
652	1550	10324
653	1553	10321
654	1555	10316
655	1557	10312
656	1559	10307
657	1561	10302
658	1563	10297
659	1565	10297
660	1568	10293
661	1570	10289
662	1572	10285
663	1574	10280
664	1576	10276
665	1578	10272
666	1580	10268
667	1583	10266
668	1585	10267
669	1588	10264
670	1590	10260
671	1592	10256
672	1594	10252
673	1596	10248
674	1598	10245
675	1601	10240
676	1603	10237
677	1605	10233
678	1607	10231
679	1610	10228
680	1612	10224
681	1614	10219
682	1616	10215
683	1618	10211
684	1621	10214
685	1623	10212
686	1626	10208
687	1628	10204
688	1630	10204
689	1632	10200
690	1635	10197
691	1637	10192
692	1641	10203
693	1644	10202
694	1647	10203
695	1649	10203
696	1652	10198
697	1654	10199
698	1657	10197
699	1659	10195
700	1662	10194
701	1664	10191
702	1666	10188
703	1669	10185
704	1671	10183
705	1673	10179
706	1675	10176
707	1677	10172
708	1680	10169
709	1682	10166
710	1684	10162
711	1686	10158
712	1689	10157
713	1691	10153
714	1693	10150
715	1695	10145
716	1697	10142
717	1700	10144
718	1703	10142
719	1705	10136
720	1707	10132
721	1710	10132
722	1712	10128
723	1714	10125
724	1716	10121
725	1718	10116
726	1720	10112
727	1722	10108
728	1724	10105
729	1726	10101
730	1729	10098
731	1731	10095
732	1733	10093
733	1736	10091
734	1738	10090
735	1742	10092
736	1744	10088
737	1746	10084
738	1748	10081
739	1750	10077
740	1752	10073
741	1754	10069
742	1756	10065
743	1759	10064
744	1761	10061
745	1763	10057
746	1765	10053
747	1767	10049
748	1770	10048
749	1772	10043
750	1774	10040
751	1777	10038
752	1779	10038
753	1782	10037
754	1784	10033
755	1786	10029
756	1788	10026
757	1790	10022
758	1793	10018
759	1795	10016
760	1798	10015
761	1800	10012
762	1802	10010
763	1804	10006
764	1806	10003
765	1808	9998
766	1811	9994
767	1813	9993
768	1815	9991
769	1818	9988
770	1820	9987
771	1823	9984
772	1825	9982
773	1827	9978
774	1829	9976
775	1831	9971
776	1834	9968
777	1836	9964
778	1837	9958
779	1840	9955
780	1842	9951
781	1844	9949
782	1846	9945
783	1848	9941
784	1851	9940
785	1853	9938
786	1856	9936
787	1858	9932
788	1860	9928
789	1862	9924
790	1864	9920
791	1866	9916
792	1868	9912
793	1870	9908
794	1872	9905
795	1874	9901
796	1876	9898
797	1879	9895
798	1881	9893
799	1884	9891
800	1886	9888
801	1889	9891
802	1892	9889
803	1895	9890
804	1897	9886
805	1899	9882
806	1901	9878
807	1903	9875
808	1905	9873
809	1907	9869
810	1909	9864
811	1911	9861
812	1914	9859
813	1916	9857
814	1918	9853
815	1921	9850
816	1923	9848
817	1925	9844
818	1928	9843
819	1930	9842
820	1933	9841
821	1935	9837
822	1937	9833
823	1939	9830
824	1941	9826
825	1944	9825
826	1946	9820
827	1948	9815
828	1950	9812
829	1952	9809
830	1954	9805
831	1956	9803
832	1959	9800
833	1961	9796
834	1963	9793
835	1965	9789
836	1968	9789
837	1971	9790
838	1973	9788
839	1976	9785
840	1978	9782
841	1980	9779
842	1982	9775
843	1985	9775
844	1987	9773
845	1989	9769
846	1991	9766
847	1994	9763
848	1996	9759
849	1998	9756
850	2000	9753
851	2002	9749
852	2004	9746
853	2007	9745
854	2010	9746
855	2012	9742
856	2014	9739
857	2016	9735
858	2019	9733
859	2021	9729
860	2023	9727
861	2025	9725
862	2027	9721
863	2030	9719
864	2032	9715
865	2034	9712
866	2037	9711
867	2039	9708
868	2041	9705
869	2044	9703
870	2047	9705
871	2049	9704
872	2052	9702
873	2054	9700
874	2057	9697
875	2059	9693
876	2061	9690
877	2063	9688
878	2065	9685
879	2068	9684
880	2070	9681
881	2073	9678
882	2075	9675
883	2077	9673
884	2079	9669
885	2081	9667
886	2084	9668
887	2087	9666
888	2089	9663
889	2091	9659
890	2094	9656
891	2096	9655
892	2099	9655
893	2101	9652
894	2104	9651
895	2106	9649
896	2108	9646
897	2111	9645
898	2114	9644
899	2116	9642
900	2119	9641
901	2121	9640
902	2125	9644
903	2129	9648
904	2132	9647
905	2134	9644
906	2136	9640
907	2138	9637
908	2140	9632
909	2142	9629
910	2144	9625
911	2147	9625
912	2149	9622
913	2151	9618
914	2153	9615
915	2155	9612
916	2158	9609
917	2160	9606
918	2164	9611
919	2167	9610
920	2169	9606
921	2171	9602
922	2173	9599
923	2175	9595
924	2177	9593
925	2180	9593
926	2182	9589
927	2184	9587
928	2187	9586
929	2190	9584
930	2192	9582
931	2196	9587
932	2198	9584
933	2201	9585
934	2204	9584
935	2206	9581
936	2208	9578
937	2212	9582
938	2215	9579
939	2217	9577
940	2220	9577
941	2222	9575
942	2225	9573
943	2228	9577
944	2231	9574
945	2233	9572
946	2236	9570
947	2238	9569
948	2242	9571
949	2246	9576
950	2248	9574
951	2251	9572
952	2253	9571
953	2256	9569
954	2260	9574
955	2263	9575
956	2265	9573
957	2268	9571
958	2271	9571
959	2273	9567
960	2277	9570
961	2279	9568
962	2282	9566
963	2284	9564
964	2286	9561
965	2288	9558
966	2291	9555
967	2294	9556
968	2296	9552
969	2298	9549
970	2300	9546
971	2302	9543
972	2304	9539
973	2307	9537
974	2310	9536
975	2312	9533
976	2314	9530
977	2316	9528
978	2319	9526
979	2322	9525
980	2324	9523
981	2327	9523
982	2329	9520
983	2331	9516
984	2333	9513
985	2335	9509
986	2338	9506
987	2340	9502
988	2342	9500
989	2344	9497
990	2347	9495
991	2349	9492
992	2351	9488
993	2354	9488
994	2357	9488
995	2360	9487
996	2362	9484
997	2364	9481
998	2366	9478
999	2368	9475
1000	2370	9471
1001	2373	9468
1002	2375	9465
1003	2377	9462
1004	2379	9458
1005	2381	9455
1006	2383	9451
1007	2386	9449
1008	2388	9445
1009	2390	9442
1010	2392	9439
1011	2395	9438
1012	2397	9437
1013	2400	9434
1014	2402	9431
1015	2404	9428
1016	2406	9424
1017	2408	9421
1018	2410	9418
1019	2413	9416
1020	2415	9415
1021	2418	9414
1022	2420	9411
1023	2423	9408
1024	2425	9405
1025	2427	9402
1026	2429	9399
1027	2431	9394
1028	2433	9392
1029	2436	9392
1030	2439	9389
1031	2441	9386
1032	2443	9382
1033	2445	9380
1034	2447	9376
1035	2449	9373
1036	2452	9371
1037	2454	9367
1038	2456	9364
1039	2458	9360
1040	2460	9358
1041	2463	9356
1042	2465	9353
1043	2468	9353
1044	2470	9350
1045	2473	9349
1046	2475	9347
1047	2478	9345
1048	2480	9343
1049	2483	9341
1050	2485	9338
1051	2487	9335
1052	2489	9331
1053	2492	9329
1054	2494	9327
1055	2496	9323
1056	2500	9328
1057	2502	9324
1058	2504	9321
1059	2506	9318
1060	2509	9315
1061	2511	9314
1062	2514	9312
1063	2516	9310
1064	2519	9307
1065	2521	9304
1066	2523	9301
1067	2525	9297
1068	2527	9294
1069	2529	9290
1070	2531	9287
1071	2534	9285
1072	2536	9282
1073	2538	9278
1074	2540	9274
1075	2542	9272
1076	2544	9270
1077	2547	9266
1078	2550	9267
1079	2552	9265
1080	2555	9263
1081	2557	9261
1082	2559	9258
1083	2561	9254
1084	2563	9251
1085	2565	9247
1086	2568	9244
1087	2570	9241
1088	2572	9238
1089	2574	9235
1090	2576	9231
1091	2578	9229
1092	2580	9225
1093	2582	9221
1094	2584	9218
1095	2587	9215
1096	2589	9213
1097	2592	9211
1098	2594	9209
1099	2596	9205
1100	2598	9203
1101	2601	9201
1102	2603	9198
1103	2605	9195
1104	2607	9191
1105	2610	9191
1106	2612	9187
1107	2614	9184
1108	2616	9181
1109	2619	9178
1110	2621	9174
1111	2623	9171
1112	2625	9170
1113	2628	9168
1114	2630	9166
1115	2633	9164
1116	2635	9161
1117	2637	9158
1118	2639	9155
1119	2641	9152
1120	2643	9148
1121	2645	9144
1122	2648	9142
1123	2650	9139
1124	2652	9135
1125	2654	9131
1126	2656	9128
1127	2658	9126
1128	2661	9124
1129	2663	9120
1130	2665	9119
1131	2668	9119
1132	2670	9115
1133	2673	9114
1134	2675	9111
1135	2678	9108
1136	2680	9106
1137	2682	9103
1138	2684	9100
1139	2686	9097
1140	2688	9094
1141	2691	9091
1142	2693	9088
1143	2695	9085
1144	2697	9082
1145	2699	9079
1146	2701	9076
1147	2704	9074
1148	2707	9072
1149	2709	9071
1150	2711	9068
1151	2713	9065
1152	2715	9061
1153	2718	9058
1154	2720	9056
1155	2722	9052
1156	2724	9049
1157	2726	9046
1158	2728	9042
1159	2730	9039
1160	2732	9036
1161	2734	9033
1162	2736	9029
1163	2739	9026
1164	2741	9024
1165	2744	9022
1166	2746	9020
1167	2748	9018
1168	2751	9015
1169	2752	9011
1170	2755	9010
1171	2757	9007
1172	2760	9005
1173	2762	9001
1174	2764	8998
1175	2766	8995
1176	2768	8991
1177	2770	8988
1178	2772	8985
1179	2774	8983
1180	2777	8981
1181	2779	8978
1182	2781	8976
1183	2784	8974
1184	2786	8971
1185	2788	8968
1186	2790	8964
1187	2792	8961
1188	2794	8958
1189	2797	8956
1190	2799	8952
1191	2801	8949
1192	2803	8946
1193	2805	8943
1194	2807	8940
1195	2810	8938
1196	2812	8934
1197	2814	8931
1198	2816	8928
1199	2819	8927
1200	2821	8925
1201	2824	8923
1202	2826	8920
1203	2828	8917
1204	2830	8914
1205	2832	8911
1206	2834	8908
1207	2836	8905
1208	2839	8902
1209	2841	8901
1210	2843	8897
1211	2845	8893
1212	2847	8891
1213	2850	8888
1214	2852	8885
1215	2854	8882
1216	2856	8879
1217	2859	8877
1218	2861	8876
1219	2864	8874
1220	2866	8871
1221	2868	8867
1222	2870	8864
1223	2872	8861
1224	2874	8859
1225	2876	8856
1226	2878	8852
1227	2880	8848
1228	2882	8845
1229	2884	8841
1230	2886	8838
1231	2888	8835
1232	2890	8832
1233	2892	8828
1234	2894	8825
1235	2897	8824
1236	2900	8822
1237	2902	8819
1238	2904	8816
1239	2906	8812
1240	2908	8809
1241	2911	8809
1242	2913	8806
1243	2916	8804
1244	2918	8802
1245	2920	8799
1246	2923	8797
1247	2925	8795
1248	2928	8795
1249	2931	8793
1250	2935	8795
1251	2938	8796
1252	2940	8794
1253	2943	8794
1254	2946	8792
1255	2948	8789
1256	2952	8791
1257	2954	8789
1258	2956	8786
1259	2959	8783
1260	2961	8781
1261	2964	8779
1262	2966	8778
1263	2969	8776
1264	2971	8774
1265	2975	8774
1266	2977	8773
1267	2980	8771
1268	2982	8769
1269	2984	8766
1270	2987	8764
1271	2989	8761
1272	2991	8759
1273	2994	8758
1274	2997	8757
1275	2999	8755
1276	3002	8753
1277	3005	8752
1278	3008	8751
1279	3011	8751
1280	3016	8758
1281	3019	8755
1282	3021	8752
1283	3023	8750
1284	3025	8747
1285	3027	8744
1286	3030	8741
1287	3032	8738
1288	3034	8735
1289	3036	8733
1290	3039	8731
1291	3041	8728
1292	3043	8725
1293	3045	8722
1294	3047	8719
1295	3050	8717
1296	3052	8715
1297	3055	8714
1298	3057	8711
1299	3059	8708
1300	3061	8705
1301	3064	8703
1302	3066	8701
1303	3068	8698
1304	3070	8695
1305	3073	8693
1306	3075	8690
1307	3077	8686
1308	3079	8683
1309	3081	8681
1310	3084	8678
1311	3086	8675
1312	3088	8672
1313	3091	8671
1314	3094	8670
1315	3096	8667
1316	3098	8664
1317	3100	8661
1318	3102	8659
1319	3105	8657
1320	3107	8654
1321	3109	8651
1322	3111	8648
1323	3113	8645
1324	3115	8641
1325	3118	8639
1326	3120	8636
1327	3122	8633
1328	3124	8630
1329	3126	8628
1330	3129	8626
1331	3132	8625
1332	3134	8622
1333	3136	8619
1334	3138	8616
1335	3140	8613
1336	3142	8609
1337	3144	8606
1338	3146	8603
1339	3148	8600
1340	3150	8597
1341	3152	8593
1342	3155	8591
1343	3157	8588
1344	3159	8585
1345	3161	8582
1346	3163	8580
1347	3165	8576
1348	3168	8576
1349	3171	8575
1350	3174	8573
1351	3176	8570
1352	3178	8568
1353	3181	8566
1354	3183	8563
1355	3185	8560
1356	3188	8558
1357	3190	8555
1358	3192	8552
1359	3194	8549
1360	3196	8546
1361	3198	8543
1362	3201	8541
1363	3203	8538
1364	3204	8534
1365	3207	8533
1366	3210	8531
1367	3212	8529
1368	3214	8526
1369	3216	8523
1370	3219	8522
1371	3221	8519
1372	3224	8516
1373	3226	8514
1374	3228	8511
1375	3230	8508
1376	3232	8505
1377	3234	8501
1378	3236	8499
1379	3239	8496
1380	3241	8493
1381	3243	8490
1382	3245	8488
1383	3248	8486
1384	3250	8484
1385	3253	8483
1386	3255	8480
1387	3257	8477
1388	3260	8475
1389	3262	8472
1390	3264	8469
1391	3266	8466
1392	3269	8465
1393	3271	8462
1394	3273	8460
1395	3275	8457
1396	3277	8454
1397	3280	8451
1398	3282	8448
1399	3284	8446
1400	3287	8444
1401	3289	8442
1402	3292	8441
1403	3295	8440
1404	3298	8439
1405	3300	8437
1406	3303	8435
1407	3305	8433
1408	3309	8434
1409	3311	8431
1410	3313	8429
1411	3316	8426
1412	3318	8423
1413	3320	8421
1414	3323	8419
1415	3326	8419
1416	3328	8416
1417	3330	8414
1418	3333	8412
1419	3336	8411
1420	3338	8409
1421	3340	8406
1422	3343	8403
1423	3345	8401
1424	3347	8398
1425	3349	8395
1426	3351	8392
1427	3354	8391
1428	3356	8388
1429	3359	8386
1430	3361	8383
1431	3364	8381
1432	3366	8380
1433	3368	8377
1434	3371	8375
1435	3374	8375
1436	3376	8373
1437	3379	8370
1438	3382	8369
1439	3384	8366
1440	3386	8365
1441	3389	8362
1442	3391	8359
1443	3393	8356
1444	3395	8353
1445	3398	8351
1446	3400	8349
1447	3403	8347
1448	3405	8346
1449	3407	8343
1450	3409	8339
1451	3412	8337
1452	3414	8334
1453	3416	8332
1454	3418	8329
1455	3421	8327
1456	3423	8325
1457	3425	8322
1458	3427	8318
1459	3429	8315
1460	3431	8312
1461	3433	8309
1462	3435	8306
1463	3437	8303
1464	3440	8302
1465	3443	8300
1466	3445	8297
1467	3447	8295
1468	3449	8292
1469	3451	8288
1470	3453	8285
1471	3455	8283
1472	3458	8280
1473	3460	8278
1474	3462	8274
1475	3464	8272
1476	3466	8269
1477	3468	8266
1478	3471	8263
1479	3473	8260
1480	3475	8257
1481	3477	8255
1482	3480	8253
1483	3483	8253
1484	3485	8249
1485	3487	8246
1486	3489	8243
1487	3491	8240
1488	3493	8238
1489	3496	8236
1490	3498	8233
1491	3500	8230
1492	3502	8227
1493	3504	8224
1494	3506	8221
1495	3509	8219
1496	3511	8217
1497	3513	8214
1498	3515	8211
1499	3518	8209
1500	3521	8209
1501	3523	8206
1502	3526	8204
1503	3528	8201
1504	3530	8198
1505	3532	8195
1506	3534	8191
1507	3536	8188
1508	3538	8185
1509	3540	8183
1510	3542	8180
1511	3544	8176
1512	3546	8173
1513	3548	8170
1514	3551	8168
1515	3553	8166
1516	3555	8164
1517	3558	8162
1518	3560	8159
1519	3563	8157
1520	3565	8154
1521	3567	8151
1522	3569	8148
1523	3571	8146
1524	3573	8143
1525	3576	8141
1526	3578	8138
1527	3580	8135
1528	3582	8132
1529	3584	8129
1530	3586	8126
1531	3588	8123
1532	3590	8120
1533	3592	8117
1534	3595	8115
1535	3597	8113
1536	3600	8111
1537	3602	8109
1538	3604	8107
1539	3606	8103
1540	3608	8100
1541	3610	8097
1542	3612	8094
1543	3615	8091
1544	3617	8089
1545	3619	8086
1546	3621	8083
1547	3623	8080
1548	3625	8077
1549	3628	8075
1550	3630	8073
1551	3632	8070
1552	3635	8068
1553	3638	8067
1554	3640	8064
1555	3642	8062
1556	3644	8060
1557	3647	8057
1558	3649	8054
1559	3651	8051
1560	3653	8048
1561	3655	8045
1562	3657	8042
1563	3659	8040
1564	3661	8037
1565	3663	8034
1566	3666	8032
1567	3668	8029
1568	3670	8025
1569	3672	8024
1570	3675	8023
1571	3682	8029
1572	3687	8033
1573	3700	8054
1574	3706	8060
1575	3711	8064
1576	3717	8070
1577	3733	8096
1578	3741	8105
1579	3748	8114
1580	3752	8114
1581	3757	8119
1582	3773	8144
1583	3780	8152
1584	3794	8175
1585	3805	8191
1586	3811	8196
1587	3816	8200
1588	3819	8200
1589	3823	8200
1590	3828	8203
1591	3831	8202
1592	3835	8202
1593	3838	8202
1594	3842	8203
1595	3845	8201
1596	3847	8199
1597	3850	8197
1598	3854	8197
1599	3858	8200
1600	3861	8198
1601	3864	8197
1602	3869	8199
1603	3874	8202
1604	3877	8202
1605	3880	8201
1606	3883	8199
1607	3886	8198
1608	3889	8197
1609	3893	8197
1610	3898	8200
1611	3912	8222
1612	3918	8228
1613	3926	8236
1614	3931	8239
1615	3935	8241
1616	3939	8241
1617	3941	8239
1618	3943	8236
1619	3946	8233
1620	3947	8229
1621	3950	8227
1622	3952	8224
1623	3954	8221
1624	3957	8219
1625	3960	8217
1626	3962	8215
1627	3965	8213
1628	3968	8212
1629	3972	8212
1630	3975	8211
1631	3977	8209
1632	3980	8207
1633	3983	8206
1634	3986	8204
1635	3988	8202
1636	3991	8200
1637	3994	8198
1638	3997	8197
1639	4000	8195
1640	4002	8193
1641	4005	8191
1642	4008	8189
1643	4010	8187
1644	4013	8186
1645	4016	8184
1646	4019	8182
1647	4022	8180
1648	4024	8178
1649	4027	8176
1650	4030	8175
1651	4033	8173
1652	4035	8170
1653	4037	8167
1654	4039	8164
1655	4041	8160
1656	4043	8157
1657	4045	8155
1658	4048	8153
1659	4051	8152
1660	4053	8149
1661	4056	8146
1662	4058	8143
1663	4060	8141
1664	4063	8138
1665	4065	8135
1666	4067	8132
1667	4069	8129
1668	4071	8126
1669	4074	8123
1670	4076	8120
1671	4078	8118
1672	4081	8117
1673	4086	8119
1674	4089	8117
1675	4091	8113
1676	4093	8110
1677	4095	8107
1678	4097	8105
1679	4100	8102
1680	4102	8100
1681	4104	8096
1682	4106	8093
1683	4109	8091
1684	4111	8089
1685	4114	8087
1686	4117	8086
1687	4120	8083
1688	4123	8082
1689	4126	8081
1690	4128	8079
1691	4130	8076
1692	4132	8072
1693	4135	8070
1694	4137	8067
1695	4140	8065
1696	4142	8062
1697	4144	8060
1698	4148	8059
1699	4151	8059
1700	4154	8057
1701	4156	8054
1702	4158	8051
1703	4161	8049
1704	4163	8046
1705	4165	8043
1706	4168	8041
1707	4170	8038
1708	4172	8035
