0.8480
0.8433
0.8590
0.8567
0.8389
0.8448
0.8426
0.8361
0.8630
0.8478
0.8408
0.8212
0.8470
0.8589
0.8554
0.8639
0.8380
0.8247
0.8370
0.8601
0.8200
0.8608
0.8433
0.8705
0.8410
