0.6280
0.7248
0.6885
0.6197
0.7240
0.6966
0.7151
0.7418
0.6372
0.6656
0.6549
0.7806
0.6521
0.6676
0.7191
0.6233
0.7421
0.7696
0.6957
0.6240
0.8690
0.6445
0.7442
0.5470
0.6382
