iter	Passed	Remaining
575	2056	8654
576	2060	8653
577	2063	8646
578	2072	8666
579	2075	8660
580	2078	8655
581	2081	8648
582	2084	8643
583	2087	8636
584	2090	8629
585	2093	8623
586	2095	8615
587	2098	8609
588	2103	8608
589	2106	8604
590	2110	8600
591	2113	8596
592	2116	8591
593	2119	8585
594	2122	8578
595	2124	8571
596	2127	8563
597	2130	8556
598	2132	8549
599	2135	8543
600	2138	8536
601	2142	8532
602	2144	8525
603	2148	8521
604	2151	8517
605	2154	8511
606	2157	8504
607	2160	8498
608	2163	8493
609	2166	8487
610	2168	8480
611	2171	8473
612	2174	8467
613	2177	8460
614	2180	8455
615	2183	8448
616	2186	8443
617	2189	8440
618	2193	8436
619	2195	8427
620	2198	8422
621	2201	8416
622	2204	8410
623	2207	8404
624	2210	8398
625	2212	8392
626	2216	8387
627	2219	8383
628	2222	8376
629	2226	8376
630	2230	8373
631	2233	8368
632	2236	8363
633	2239	8358
634	2242	8353
635	2246	8348
636	2249	8344
637	2252	8338
638	2255	8334
639	2258	8328
640	2262	8324
641	2267	8326
642	2272	8329
643	2275	8324
644	2279	8321
645	2282	8317
646	2285	8311
647	2288	8305
648	2291	8301
649	2295	8299
650	2298	8294
651	2301	8289
652	2305	8286
653	2316	8311
654	2319	8305
655	2322	8300
656	2325	8294
657	2328	8288
658	2332	8284
659	2334	8278
660	2337	8273
661	2340	8266
662	2344	8264
663	2348	8260
664	2351	8256
665	2354	8252
666	2357	8246
667	2360	8240
668	2363	8234
669	2366	8230
670	2369	8224
671	2372	8219
672	2375	8215
673	2378	8209
674	2385	8217
675	2389	8215
676	2393	8212
677	2397	8209
678	2399	8203
679	2402	8197
680	2405	8191
681	2408	8184
682	2410	8178
683	2413	8173
684	2416	8167
685	2419	8162
686	2423	8158
687	2426	8153
688	2429	8148
689	2431	8140
690	2435	8136
691	2437	8130
692	2440	8124
693	2443	8118
694	2446	8115
695	2449	8108
696	2452	8105
697	2456	8101
698	2459	8095
699	2462	8091
700	2465	8086
701	2468	8079
702	2470	8073
703	2474	8070
704	2477	8066
705	2480	8060
706	2484	8056
707	2487	8052
708	2491	8050
709	2494	8045
710	2497	8040
711	2501	8037
712	2504	8031
713	2507	8029
714	2510	8023
715	2513	8018
716	2516	8014
717	2519	8008
718	2522	8002
719	2525	7996
720	2527	7990
721	2531	7985
722	2534	7980
723	2537	7975
724	2542	7976
725	2544	7970
726	2547	7966
727	2550	7960
728	2553	7954
729	2557	7953
730	2565	7961
731	2568	7957
732	2571	7952
733	2573	7946
734	2580	7950
735	2583	7946
736	2586	7941
737	2589	7936
738	2591	7930
739	2594	7924
740	2598	7920
741	2600	7914
742	2603	7909
743	2606	7905
744	2609	7899
745	2612	7893
746	2615	7888
747	2618	7884
748	2622	7880
749	2625	7875
750	2628	7870
751	2630	7864
752	2633	7858
753	2635	7851
754	2639	7847
755	2641	7841
756	2644	7835
757	2647	7829
758	2650	7824
759	2652	7818
760	2656	7815
761	2660	7812
762	2662	7807
763	2665	7800
764	2668	7797
765	2673	7795
766	2676	7792
767	2679	7787
768	2682	7783
769	2686	7780
770	2689	7776
771	2692	7771
772	2696	7769
773	2699	7763
774	2703	7761
775	2707	7759
776	2710	7753
777	2712	7748
778	2716	7744
779	2719	7738
780	2721	7733
781	2724	7727
782	2727	7722
783	2730	7717
784	2734	7714
785	2737	7712
786	2741	7707
787	2744	7703
788	2747	7698
789	2750	7693
790	2753	7688
791	2756	7683
792	2759	7678
793	2761	7673
794	2765	7671
795	2769	7668
796	2772	7664
797	2775	7659
798	2778	7654
799	2781	7649
800	2784	7644
801	2787	7640
802	2790	7635
803	2793	7630
804	2805	7649
805	2808	7645
806	2812	7643
807	2815	7638
808	2818	7633
809	2821	7628
810	2824	7622
811	2827	7619
812	2830	7615
813	2833	7610
814	2836	7605
815	2840	7601
816	2843	7596
817	2847	7595
818	2850	7590
819	2853	7586
820	2856	7580
821	2859	7575
822	2862	7571
823	2865	7566
824	2867	7560
825	2870	7556
826	2874	7552
827	2877	7547
828	2880	7543
829	2883	7539
830	2887	7536
831	2891	7533
832	2894	7529
833	2897	7525
834	2900	7520
835	2903	7515
836	2906	7511
837	2909	7506
838	2912	7501
839	2915	7497
840	2918	7492
841	2921	7487
842	2925	7484
843	2928	7481
844	2931	7476
845	2934	7470
846	2937	7466
847	2940	7461
848	2943	7457
849	2946	7452
850	2949	7447
851	2952	7443
852	2955	7439
853	2958	7434
854	2961	7429
855	2964	7425
856	2967	7421
857	2971	7417
858	2974	7412
859	2977	7408
860	2980	7403
861	2982	7398
862	2985	7393
863	2988	7389
864	2992	7386
865	2995	7381
866	2998	7376
867	3001	7372
868	3005	7369
869	3008	7364
870	3010	7359
871	3014	7357
872	3017	7350
873	3020	7347
874	3023	7342
875	3025	7336
876	3028	7330
877	3031	7326
878	3034	7322
879	3037	7317
880	3040	7312
881	3051	7328
882	3054	7324
883	3058	7321
884	3062	7317
885	3064	7313
886	3067	7308
887	3070	7303
888	3074	7299
889	3077	7295
890	3081	7294
891	3084	7289
892	3087	7285
893	3090	7281
894	3093	7276
895	3096	7271
896	3099	7267
897	3103	7263
898	3106	7259
899	3109	7255
900	3112	7250
901	3115	7247
902	3119	7243
903	3122	7239
904	3125	7235
905	3128	7231
906	3131	7226
907	3134	7222
908	3137	7217
909	3140	7212
910	3143	7208
911	3146	7203
912	3149	7198
913	3152	7193
914	3155	7190
915	3158	7186
916	3161	7182
917	3164	7177
918	3167	7172
919	3170	7167
920	3173	7162
921	3175	7157
922	3179	7153
923	3181	7148
924	3184	7143
925	3187	7138
926	3190	7133
927	3193	7129
928	3196	7126
929	3199	7122
930	3202	7117
931	3205	7113
932	3208	7108
933	3211	7103
934	3214	7098
935	3216	7093
936	3219	7088
937	3222	7083
938	3225	7078
939	3228	7074
940	3231	7070
941	3234	7066
942	3238	7063
943	3240	7058
944	3243	7054
945	3246	7049
946	3249	7045
947	3252	7040
948	3255	7035
949	3257	7030
950	3260	7025
951	3263	7021
952	3266	7016
953	3269	7011
954	3272	7007
955	3275	7004
956	3279	7000
957	3282	6995
958	3284	6991
959	3288	6987
960	3292	6986
961	3295	6981
962	3298	6977
963	3301	6973
964	3304	6968
965	3307	6964
966	3310	6959
967	3314	6956
968	3317	6952
969	3320	6948
970	3322	6943
971	3325	6939
972	3328	6935
973	3331	6930
974	3334	6925
975	3337	6921
976	3340	6917
977	3343	6913
978	3346	6908
979	3349	6903
980	3352	6900
981	3355	6896
982	3358	6892
983	3361	6887
984	3364	6881
985	3367	6877
986	3369	6872
987	3372	6867
988	3375	6863
989	3378	6859
990	3380	6853
991	3383	6849
992	3386	6845
993	3391	6843
994	3394	6839
995	3397	6835
996	3400	6830
997	3403	6826
998	3406	6823
999	3409	6818
1000	3411	6813
1001	3414	6808
1002	3417	6804
1003	3420	6799
1004	3422	6794
1005	3425	6790
1006	3428	6786
1007	3432	6783
1008	3435	6779
1009	3438	6775
1010	3441	6770
1011	3443	6765
1012	3446	6761
1013	3450	6757
1014	3453	6753
1015	3456	6749
1016	3459	6744
1017	3462	6740
1018	3464	6735
1019	3468	6732
1020	3472	6730
1021	3475	6726
1022	3478	6722
1023	3481	6718
1024	3484	6714
1025	3487	6709
1026	3490	6705
1027	3492	6700
1028	3496	6696
1029	3498	6692
1030	3501	6687
1031	3505	6684
1032	3509	6681
1033	3511	6677
1034	3515	6674
1035	3518	6670
1036	3521	6665
1037	3524	6661
1038	3526	6656
1039	3529	6652
1040	3533	6649
1041	3539	6650
1042	3542	6646
1043	3545	6643
1044	3548	6639
1045	3551	6635
1046	3554	6630
1047	3557	6626
1048	3560	6622
1049	3563	6618
1050	3566	6613
1051	3568	6608
1052	3571	6603
1053	3575	6600
1054	3577	6595
1055	3580	6591
1056	3583	6587
1057	3587	6584
1058	3590	6580
1059	3592	6575
1060	3595	6571
1061	3598	6567
1062	3601	6563
1063	3604	6558
1064	3607	6554
1065	3610	6549
1066	3612	6545
1067	3615	6541
1068	3618	6536
1069	3621	6532
1070	3625	6529
1071	3628	6525
1072	3630	6520
1073	3633	6516
1074	3636	6512
1075	3639	6507
1076	3642	6503
1077	3645	6499
1078	3648	6494
1079	3651	6491
1080	3654	6486
1081	3657	6484
1082	3661	6480
1083	3664	6477
1084	3667	6472
1085	3670	6468
1086	3673	6464
1087	3676	6460
1088	3679	6456
1089	3682	6452
1090	3684	6447
1091	3687	6443
1092	3690	6438
1093	3693	6435
1094	3696	6430
1095	3699	6427
1096	3703	6424
1097	3706	6419
1098	3709	6416
1099	3712	6412
1100	3715	6408
1101	3718	6403
1102	3720	6399
1103	3723	6395
1104	3726	6390
1105	3729	6386
1106	3732	6382
1107	3735	6378
1108	3738	6375
1109	3742	6372
1110	3745	6368
1111	3748	6364
1112	3751	6359
1113	3753	6355
1114	3757	6351
1115	3760	6347
1116	3762	6343
1117	3765	6338
1118	3768	6333
1119	3770	6329
1120	3774	6325
1121	3777	6322
1122	3782	6322
1123	3786	6319
1124	3789	6315
1125	3793	6314
1126	3796	6309
1127	3799	6305
1128	3801	6300
1129	3804	6296
1130	3808	6292
1131	3811	6288
1132	3813	6284
1133	3816	6280
1134	3820	6277
1135	3823	6273
1136	3825	6268
1137	3828	6264
1138	3831	6260
1139	3834	6256
1140	3837	6252
1141	3840	6248
1142	3843	6244
1143	3846	6240
1144	3849	6236
1145	3852	6232
1146	3855	6229
1147	3858	6225
1148	3861	6221
1149	3865	6218
1150	3868	6214
1151	3871	6210
1152	3874	6206
1153	3876	6201
1154	3879	6197
1155	3882	6193
1156	3885	6189
1157	3889	6186
1158	3891	6181
1159	3895	6178
1160	3898	6175
1161	3902	6172
1162	3905	6168
1163	3907	6164
1164	3910	6159
1165	3913	6155
1166	3916	6152
1167	3919	6147
1168	3922	6143
1169	3925	6139
1170	3927	6135
1171	3930	6131
1172	3934	6128
1173	3938	6125
1174	3941	6122
1175	3944	6118
1176	3947	6114
1177	3950	6110
1178	3956	6110
1179	3960	6108
1180	3963	6104
1181	3966	6100
1182	3969	6096
1183	3972	6092
1184	3975	6089
1185	3978	6085
1186	3981	6081
1187	3985	6078
1188	3988	6075
1189	3993	6073
1190	3996	6070
1191	4001	6068
1192	4004	6066
1193	4008	6062
1194	4012	6060
1195	4016	6058
1196	4019	6053
1197	4029	6061
1198	4032	6057
1199	4035	6053
1200	4038	6049
1201	4041	6045
1202	4044	6041
1203	4047	6037
1204	4051	6035
1205	4055	6032
1206	4058	6028
1207	4061	6024
1208	4063	6020
1209	4067	6016
1210	4070	6012
1211	4073	6009
1212	4075	6004
1213	4078	6000
1214	4082	5997
1215	4085	5993
1216	4088	5990
1217	4091	5986
1218	4095	5983
1219	4098	5979
1220	4101	5975
1221	4104	5971
1222	4106	5967
1223	4109	5962
1224	4111	5958
1225	4115	5954
1226	4117	5950
1227	4120	5946
1228	4123	5942
1229	4126	5937
1230	4130	5935
1231	4133	5931
1232	4136	5927
1233	4138	5923
1234	4141	5919
1235	4144	5915
1236	4147	5911
1237	4150	5907
1238	4153	5903
1239	4156	5899
1240	4158	5894
1241	4161	5890
1242	4164	5886
1243	4167	5883
1244	4171	5879
1245	4173	5875
1246	4176	5871
1247	4179	5867
1248	4182	5863
1249	4185	5859
1250	4187	5854
1251	4190	5850
1252	4193	5846
1253	4196	5843
1254	4199	5839
1255	4202	5835
1256	4205	5831
1257	4209	5828
1258	4212	5824
1259	4215	5821
1260	4218	5816
1261	4221	5813
1262	4223	5809
1263	4226	5805
1264	4229	5801
1265	4232	5797
1266	4236	5794
1267	4240	5791
1268	4244	5789
1269	4247	5786
1270	4251	5783
1271	4256	5781
1272	4259	5778
1273	4262	5775
1274	4273	5781
1275	4276	5778
1276	4280	5775
1277	4283	5771
1278	4286	5767
1279	4289	5763
1280	4292	5759
1281	4296	5757
1282	4299	5753
1283	4301	5748
1284	4304	5744
1285	4307	5740
1286	4310	5737
1287	4313	5733
1288	4316	5729
1289	4319	5726
1290	4322	5722
1291	4325	5718
1292	4328	5714
1293	4330	5709
1294	4334	5706
1295	4337	5703
1296	4340	5699
1297	4343	5695
1298	4346	5691
1299	4349	5688
1300	4352	5683
1301	4355	5679
1302	4358	5676
1303	4361	5672
1304	4364	5668
1305	4367	5664
1306	4370	5660
1307	4373	5658
1308	4377	5655
1309	4380	5651
1310	4383	5647
1311	4386	5643
1312	4388	5638
1313	4391	5634
1314	4395	5631
1315	4397	5627
1316	4400	5623
1317	4403	5619
1318	4406	5615
1319	4410	5613
1320	4414	5610
1321	4417	5606
1322	4419	5602
1323	4422	5598
1324	4425	5594
1325	4428	5590
1326	4431	5586
1327	4433	5582
1328	4436	5578
1329	4439	5574
1330	4442	5570
1331	4444	5565
1332	4447	5561
1333	4451	5559
1334	4454	5555
1335	4457	5552
1336	4460	5548
1337	4463	5544
1338	4466	5540
1339	4469	5536
1340	4472	5532
1341	4475	5529
1342	4478	5525
1343	4481	5522
1344	4484	5518
1345	4487	5514
1346	4491	5511
1347	4494	5508
1348	4497	5504
1349	4500	5500
1350	4503	5496
1351	4506	5492
1352	4509	5488
1353	4512	5486
1354	4518	5484
1355	4520	5481
1356	4523	5477
1357	4526	5473
1358	4530	5470
1359	4534	5467
1360	4536	5463
1361	4540	5460
1362	4542	5455
1363	4545	5451
1364	4548	5447
1365	4551	5444
1366	4553	5439
1367	4556	5436
1368	4560	5432
1369	4562	5428
1370	4566	5425
1371	4569	5422
1372	4572	5418
1373	4574	5413
1374	4577	5409
1375	4580	5405
1376	4583	5401
1377	4586	5398
1378	4589	5394
1379	4591	5390
1380	4594	5386
1381	4597	5382
1382	4599	5377
1383	4602	5374
1384	4606	5371
1385	4609	5368
1386	4612	5364
1387	4615	5360
1388	4618	5356
1389	4621	5353
1390	4624	5348
1391	4627	5345
1392	4630	5342
1393	4633	5337
1394	4636	5333
1395	4638	5330
1396	4641	5326
1397	4645	5323
1398	4648	5319
1399	4651	5316
1400	4654	5312
1401	4657	5308
1402	4659	5304
1403	4663	5300
1404	4665	5296
1405	4668	5292
1406	4671	5288
1407	4674	5284
1408	4676	5281
1409	4679	5277
1410	4683	5273
1411	4686	5270
1412	4689	5267
1413	4692	5263
1414	4695	5259
1415	4698	5255
1416	4701	5252
1417	4704	5248
1418	4707	5244
1419	4710	5240
1420	4712	5236
1421	4716	5233
1422	4719	5229
1423	4722	5226
1424	4725	5223
1425	4729	5219
1426	4731	5215
1427	4734	5212
1428	4737	5208
1429	4740	5204
1430	4742	5200
1431	4745	5196
1432	4748	5192
1433	4751	5188
1434	4754	5185
1435	4764	5189
1436	4767	5186
1437	4770	5182
1438	4773	5178
1439	4776	5174
1440	4779	5171
1441	4782	5167
1442	4786	5164
1443	4788	5160
1444	4791	5156
1445	4794	5152
1446	4797	5148
1447	4800	5145
1448	4804	5142
1449	4806	5138
1450	4809	5134
1451	4812	5131
1452	4816	5127
1453	4818	5123
1454	4821	5119
1455	4824	5115
1456	4826	5111
1457	4830	5108
1458	4833	5104
1459	4835	5100
1460	4839	5098
1461	4842	5094
1462	4845	5090
1463	4848	5087
1464	4852	5084
1465	4859	5084
1466	4865	5084
1467	4872	5084
1468	4885	5091
1469	4890	5090
1470	4894	5087
1471	4900	5086
1472	4906	5085
1473	4909	5083
1474	4914	5081
1475	4917	5077
1476	4922	5075
1477	4926	5073
1478	4930	5070
1479	4934	5068
1480	4938	5065
1481	4946	5066
1482	4950	5064
1483	4954	5061
1484	4960	5060
1485	4999	5093
1486	5014	5102
1487	5019	5100
1488	5025	5099
1489	5030	5098
1490	5039	5099
1491	5051	5106
1492	5060	5107
1493	5070	5111
1494	5073	5107
1495	5077	5104
1496	5081	5101
1497	5084	5098
1498	5088	5095
1499	5093	5093
1500	5097	5090
1501	5101	5087
1502	5104	5084
1503	5108	5081
1504	5112	5078
1505	5116	5075
1506	5120	5073
1507	5125	5071
1508	5131	5070
1509	5136	5067
1510	5142	5068
1511	5147	5065
1512	5151	5062
1513	5154	5059
1514	5158	5056
1515	5166	5057
1516	5171	5055
1517	5175	5053
1518	5179	5050
1519	5182	5046
1520	5186	5042
1521	5189	5039
1522	5193	5036
1523	5197	5033
1524	5201	5030
1525	5203	5026
1526	5207	5023
1527	5210	5019
1528	5214	5016
1529	5219	5014
1530	5223	5011
1531	5226	5007
1532	5229	5003
1533	5232	5000
1534	5237	4998
1535	5240	4995
1536	5243	4991
1537	5246	4987
1538	5250	4984
1539	5256	4983
1540	5259	4979
1541	5262	4976
1542	5265	4972
1543	5268	4968
1544	5271	4964
1545	5276	4962
1546	5280	4959
1547	5283	4956
1548	5286	4952
1549	5290	4949
1550	5293	4945
1551	5296	4941
1552	5299	4937
1553	5303	4935
1554	5306	4930
1555	5309	4927
1556	5312	4923
1557	5316	4920
1558	5320	4917
1559	5322	4913
1560	5325	4909
1561	5328	4905
1562	5331	4901
1563	5335	4898
1564	5338	4895
1565	5341	4891
1566	5344	4887
1567	5347	4883
1568	5350	4880
1569	5355	4878
1570	5359	4874
1571	5362	4871
1572	5365	4867
1573	5367	4863
1574	5371	4859
1575	5374	4855
1576	5376	4851
1577	5379	4847
1578	5382	4843
1579	5385	4839
1580	5388	4836
1581	5392	4833
1582	5395	4829
1583	5398	4825
1584	5400	4821
1585	5404	4818
1586	5407	4814
1587	5410	4811
1588	5413	4807
1589	5416	4803
1590	5419	4799
1591	5422	4796
1592	5425	4792
1593	5428	4788
1594	5433	4786
1595	5436	4782
1596	5439	4779
1597	5442	4775
1598	5445	4770
1599	5448	4767
1600	5451	4763
1601	5454	4759
1602	5456	4755
1603	5459	4751
1604	5463	4748
1605	5466	4744
1606	5469	4741
1607	5472	4737
1608	5475	4733
1609	5478	4730
1610	5481	4726
1611	5484	4722
1612	5487	4718
1613	5490	4714
1614	5499	4716
1615	5502	4712
1616	5505	4708
1617	5508	4704
1618	5511	4701
1619	5514	4697
1620	5517	4693
1621	5520	4690
1622	5523	4686
1623	5525	4682
1624	5529	4678
1625	5531	4674
1626	5534	4670
1627	5537	4666
1628	5540	4663
1629	5543	4659
1630	5546	4655
1631	5550	4652
1632	5553	4648
1633	5556	4644
1634	5558	4640
1635	5561	4636
1636	5565	4634
1637	5568	4630
1638	5571	4626
1639	5575	4623
1640	5578	4619
1641	5581	4616
1642	5584	4612
1643	5588	4609
1644	5592	4606
1645	5595	4603
1646	5598	4599
1647	5602	4595
1648	5605	4592
1649	5608	4589
1650	5612	4585
1651	5615	4582
1652	5618	4578
1653	5621	4574
1654	5625	4571
1655	5629	4569
1656	5632	4565
1657	5635	4561
1658	5638	4557
1659	5641	4554
1660	5644	4550
1661	5648	4547
1662	5650	4543
1663	5654	4539
1664	5657	4536
1665	5660	4532
1666	5665	4530
1667	5670	4528
1668	5677	4527
1669	5687	4529
1670	5693	4528
1671	5701	4528
1672	5712	4531
1673	5721	4531
1674	5731	4533
1675	5735	4530
1676	5745	4532
1677	5749	4529
1678	5754	4527
1679	5757	4524
1680	5761	4520
1681	5764	4517
1682	5767	4513
1683	5771	4510
1684	5775	4507
1685	5778	4503
1686	5783	4501
1687	5788	4499
1688	5796	4499
1689	5802	4497
1690	5812	4499
1691	5818	4498
1692	5824	4496
1693	5831	4495
