iter	RMSE
1238	0.1715735154
1239	0.1715137461
1240	0.1714776786
1241	0.1713212801
1242	0.1712450519
1243	0.1711710931
1244	0.1710765748
1245	0.1710109528
1246	0.1709620744
1247	0.1707311957
1248	0.1706794643
1249	0.1706291405
1250	0.1705331615
1251	0.170410706
1252	0.1702718454
1253	0.1702355252
1254	0.1701928376
1255	0.1697929092
1256	0.169711088
1257	0.1696587368
1258	0.1695732186
1259	0.1693095363
1260	0.1692647074
1261	0.1691743945
1262	0.1688717808
1263	0.1688039427
1264	0.1687444697
1265	0.1685705876
1266	0.1683329033
1267	0.1682503638
1268	0.1680395765
1269	0.1679651059
1270	0.16786938
1271	0.1678374835
1272	0.1677388025
1273	0.1673116026
1274	0.167225817
1275	0.1671484086
1276	0.1668645832
1277	0.1667894555
1278	0.1667400775
1279	0.1662176692
1280	0.1660739355
1281	0.1660260576
1282	0.1659200366
1283	0.1654745486
1284	0.1653288384
1285	0.1649689757
1286	0.1645502444
1287	0.1644692656
1288	0.1643406461
1289	0.1642684611
1290	0.1642260136
1291	0.1641297988
1292	0.1636526179
1293	0.1635357315
1294	0.1632763844
1295	0.1631473558
1296	0.1630543905
1297	0.1629830063
1298	0.1629390811
1299	0.1627999422
1300	0.1625375869
1301	0.1624560386
1302	0.1622609598
1303	0.1619430426
1304	0.1615212667
1305	0.1614601114
1306	0.1614050274
1307	0.1613515035
1308	0.1609440987
1309	0.1607493949
1310	0.1606347937
1311	0.1605752282
1312	0.1605389549
1313	0.1604848582
1314	0.1599764753
1315	0.159931397
1316	0.1597352958
1317	0.1596595325
1318	0.1594539652
1319	0.1592043164
1320	0.1590360046
1321	0.1589811416
1322	0.1589207442
1323	0.1587490894
1324	0.1585856994
1325	0.158537118
1326	0.1584683029
1327	0.158413469
1328	0.1583398371
1329	0.1579930228
1330	0.1577631282
1331	0.1576921518
1332	0.157649304
1333	0.1575606646
1334	0.1573408196
1335	0.1573052538
1336	0.1572382734
1337	0.1571857356
1338	0.1570575777
1339	0.156882117
1340	0.1568387039
1341	0.1567165531
1342	0.1564415474
1343	0.1562657236
1344	0.1559783973
1345	0.1559123152
1346	0.1556760494
1347	0.1556205814
1348	0.1554849376
1349	0.1554490615
1350	0.1554240044
1351	0.1553831712
1352	0.1552192737
1353	0.155176334
1354	0.1548194719
1355	0.154647238
1356	0.1546142616
1357	0.1544806924
1358	0.15438888
1359	0.1541933543
1360	0.1541585041
1361	0.1540402861
1362	0.1539976993
1363	0.153762471
1364	0.1537216651
1365	0.1535708101
1366	0.1533360871
1367	0.1530455953
1368	0.1526464724
1369	0.1522696186
1370	0.1521174485
1371	0.1519935661
1372	0.1516471791
1373	0.1515533531
1374	0.1515137114
1375	0.1514836648
1376	0.1513640929
1377	0.1513202838
1378	0.1512410148
