iter	RMSE
0	1.711066591
1	1.693507013
2	1.674783809
3	1.656295367
4	1.639416272
5	1.622750936
6	1.604592412
7	1.588428198
8	1.572206005
9	1.556197758
10	1.541671195
11	1.526550942
12	1.511899455
13	1.494935639
14	1.480483366
15	1.465991017
16	1.451171143
17	1.437800607
18	1.422797699
19	1.408615282
20	1.395128373
21	1.382906117
22	1.370612985
23	1.358657761
24	1.346696361
25	1.334629497
26	1.322727036
27	1.30836955
28	1.297066281
29	1.286197886
30	1.274899518
31	1.264400818
32	1.253375758
33	1.241145637
34	1.229637482
35	1.219933111
36	1.209034836
37	1.197230708
38	1.187461952
39	1.177225871
40	1.166398509
41	1.156321975
42	1.144162819
43	1.133827274
44	1.124404369
45	1.113759568
46	1.105737933
47	1.094921976
48	1.085051968
49	1.075468055
50	1.063125834
51	1.051955148
52	1.042925214
53	1.034916908
54	1.027767621
55	1.019356867
56	1.011466764
57	1.003668466
58	0.9949897121
59	0.9873928485
60	0.9797744398
61	0.9726341758
62	0.9654145113
63	0.9586708943
64	0.9518626795
65	0.9439170328
66	0.937546865
67	0.9315091598
68	0.9250784628
69	0.9144768714
70	0.9080650546
71	0.9015713013
72	0.8957893747
73	0.889683969
74	0.8844777598
75	0.8756758201
76	0.8699917072
77	0.8652332374
78	0.8600151947
79	0.8551227155
80	0.8492318207
81	0.844548303
82	0.8397250815
83	0.8349426698
84	0.8309030595
85	0.8261969074
86	0.8216281239
87	0.8158531988
88	0.8076351511
89	0.8030830204
90	0.7989544896
91	0.7909625027
92	0.7865854851
93	0.7828440038
94	0.778790768
95	0.7724467112
96	0.768251075
97	0.7630599926
98	0.7590847234
99	0.7543765369
100	0.7503376564
101	0.7454749818
102	0.741242582
103	0.7333730462
104	0.729500929
105	0.7250232393
106	0.7197089683
107	0.7155000946
108	0.7113217628
109	0.7048000788
110	0.6999522683
111	0.6951511117
112	0.690458074
113	0.686745263
114	0.6830395508
115	0.6790718122
116	0.6750569121
117	0.6702687007
118	0.6656871063
119	0.6617684812
120	0.6581674833
121	0.6539912874
122	0.6507939199
123	0.6461362732
124	0.642525137
125	0.6390424078
126	0.6349494713
127	0.6319694347
128	0.6282637547
129	0.6246019039
130	0.6149296324
131	0.6114574707
132	0.6009291964
133	0.5977871518
134	0.5924865717
135	0.5836147896
136	0.5808004269
137	0.570312657
138	0.5669937077
139	0.55595635
140	0.5463885069
141	0.5404519698
142	0.5358489209
143	0.5298893125
144	0.5272670281
145	0.5197898085
146	0.5152250336
147	0.5129902347
148	0.5104019571
149	0.502734308
150	0.4935819548
151	0.4914863998
152	0.4841302016
153	0.4818655268
154	0.4791988288
155	0.4753392741
156	0.4730139291
157	0.4710148677
158	0.4645623095
159	0.4561088784
160	0.4533238058
161	0.450101373
162	0.4482101789
163	0.4427645341
164	0.4409558013
165	0.4342604694
166	0.4323540626
167	0.4285690409
168	0.4220469806
169	0.4162633345
170	0.4101362912
171	0.4040966634
172	0.3981898025
173	0.3925242889
174	0.3889655076
175	0.3835990641
176	0.3815062577
177	0.3800328647
178	0.3762318528
179	0.373797621
180	0.3701776993
181	0.3687796847
182	0.3672139555
183	0.3619093955
184	0.3564363462
185	0.3505591232
186	0.3492617144
187	0.3445704907
188	0.3433186865
189	0.3396441059
190	0.334727163
191	0.3335184503
192	0.3323356356
193	0.3273835147
194	0.3261712794
195	0.3231683565
196	0.3202481827
197	0.3155069014
198	0.3138408257
199	0.3095474179
200	0.308176118
201	0.3037805779
202	0.3022073401
203	0.3010741462
204	0.2999652672
205	0.2954683543
206	0.2941120355
207	0.2900551554
208	0.2865400482
209	0.2822860983
210	0.2789074425
211	0.2753589991
212	0.272081734
213	0.2709411258
214	0.2679618852
215	0.2641873966
216	0.262504041
217	0.2588992856
218	0.2558539937
219	0.2529339727
220	0.2491819829
221	0.2474892436
222	0.2459488327
223	0.2423971556
224	0.2394575677
225	0.236783364
226	0.2336530869
227	0.2307372561
228	0.227939873
229	0.2251679637
230	0.2225026736
231	0.2191178185
232	0.2156402468
233	0.2125339798
234	0.2104594071
235	0.2076050987
236	0.2054135996
237	0.2025688628
238	0.199478907
239	0.1976356117
240	0.1960071149
241	0.1925753178
242	0.1899656849
243	0.1870992364
244	0.1847990868
245	0.1823392287
246	0.1805066459
247	0.1783828893
248	0.1756038745
249	0.1729881132
250	0.1706386283
251	0.1691365479
252	0.1662324453
253	0.1643454925
254	0.1622323554
255	0.1602273166
256	0.1580715199
257	0.1555814672
258	0.154123925
259	0.1526338105
260	0.1507366162
261	0.1489780183
262	0.1475968408
263	0.1462080959
264	0.1444469822
265	0.1424724902
266	0.1412754799
267	0.1400113687
268	0.138652853
269	0.1369423683
270	0.1355053006
271	0.1334860104
272	0.1323043535
273	0.1311005692
274	0.1304425346
275	0.1288402585
276	0.1275644913
277	0.1264388656
278	0.1249478353
279	0.12385344
280	0.1228139479
281	0.121067084
282	0.1199541875
283	0.1188257717
284	0.1178674583
285	0.1170249597
286	0.1160959301
287	0.1151942943
288	0.1141161119
289	0.1127864735
290	0.1116094108
291	0.1107628145
292	0.1095330805
293	0.108240247
294	0.1074340953
295	0.1065522035
296	0.1056108728
297	0.1045717228
298	0.103906634
299	0.103016586
300	0.102372056
301	0.1012002281
302	0.09998768889
303	0.09908654844
304	0.09827440976
305	0.09720731901
306	0.09645168886
307	0.095760274
308	0.09488354409
309	0.09441176819
310	0.09341844882
311	0.09296125822
312	0.09168499345
313	0.0902901097
314	0.08952939265
315	0.08909165633
316	0.08866517548
317	0.08745276534
318	0.08666138217
319	0.08554074851
320	0.08494344978
321	0.08359592084
322	0.08289555411
323	0.08219101122
324	0.08096454595
325	0.07991514902
326	0.07881298125
327	0.07814940328
328	0.07717080006
329	0.07604848058
330	0.07541799966
331	0.07496579603
332	0.07379435985
333	0.07295101982
334	0.07214627603
335	0.07151948539
336	0.0704038486
337	0.06983079031
338	0.06922749824
339	0.06867790259
340	0.0676320421
341	0.06667904704
342	0.06611463045
343	0.06570961534
344	0.06487465776
345	0.06448061544
346	0.06397343803
347	0.06315724313
348	0.06263695652
349	0.06179895776
350	0.06103979599
351	0.06053474616
352	0.05975099394
353	0.0594586632
354	0.05900386127
355	0.05823680471
356	0.05736774882
357	0.05690099328
358	0.05612921484
359	0.05567821583
360	0.05526157496
361	0.05455761451
362	0.05410545694
363	0.05360799386
364	0.0529423851
365	0.05251233152
366	0.05212370891
367	0.05152335568
368	0.05112390789
369	0.0506827179
370	0.05001465628
371	0.04940897637
372	0.0490310752
373	0.04848018713
374	0.04813704183
375	0.04779810174
376	0.04726921898
377	0.04701641581
378	0.04649366101
379	0.04618400239
380	0.04568754027
381	0.04536667102
382	0.0448751964
383	0.04451738368
384	0.04399505353
385	0.04332518776
386	0.0430441013
387	0.04243077877
388	0.04213367235
389	0.04151312196
390	0.04122726005
391	0.04062235425
392	0.04015856179
393	0.03992625025
394	0.03964924731
395	0.03907062135
396	0.03877065865
397	0.03820541597
398	0.03781853892
399	0.03753308651
400	0.0372962534
401	0.03706953913
402	0.03680547263
403	0.03660091023
404	0.03623118633
405	0.03596923705
406	0.0357640213
407	0.03525703241
408	0.03506022815
409	0.03493075871
410	0.03475574466
411	0.03456011643
412	0.03426862825
413	0.03409559701
414	0.03397350325
415	0.03378639659
416	0.03353387609
417	0.03337036277
418	0.03313194675
419	0.03262772204
420	0.0324692291
421	0.03224558566
422	0.03198124908
423	0.03182803403
424	0.03165091389
425	0.03149472895
426	0.03134667544
427	0.03112644708
428	0.03104532591
429	0.03096603538
430	0.03066425832
431	0.03044360459
432	0.03036528782
433	0.03022984199
434	0.03003692973
435	0.02976051763
436	0.0295534738
437	0.02936296556
438	0.02923892744
439	0.02895584281
440	0.02871712089
441	0.02852137227
442	0.02833582559
443	0.02817220433
444	0.02805092588
445	0.02786172981
446	0.02768613362
447	0.02757151807
448	0.02746022234
449	0.0273040487
450	0.02712577734
451	0.02703449023
452	0.02688320004
453	0.026732765
454	0.02656156966
455	0.02621072021
456	0.02611143825
457	0.02596818491
458	0.0257581885
459	0.0256432249
460	0.02531340812
461	0.02515402499
462	0.02507231935
463	0.02470691144
464	0.02460523036
465	0.0245132028
466	0.0244143681
467	0.02421173845
468	0.0241221748
469	0.02393450322
470	0.02370861442
471	0.02357681106
472	0.02341959901
473	0.02306742764
474	0.02272798997
475	0.02240743224
476	0.02233604134
477	0.02199836594
478	0.02187074087
479	0.02156222414
480	0.02135641576
481	0.02123301613
482	0.02114313309
483	0.02094585873
484	0.02082693305
485	0.02074094049
486	0.02055099537
487	0.02043638535
488	0.02035393002
489	0.02012334042
490	0.01989768161
491	0.01971560816
492	0.01959213961
493	0.01941585902
494	0.01920088043
495	0.01899000416
496	0.01887158257
497	0.01874173865
498	0.01863948057
499	0.01853105826
500	0.01828120721
501	0.01817675984
502	0.01810372134
503	0.01800193843
504	0.01790478343
505	0.01783331881
506	0.01755634342
507	0.01733363146
508	0.01724652402
509	0.01712641997
510	0.01705941543
511	0.0167894617
512	0.01668594926
513	0.01664577857
514	0.01642676676
515	0.01620902896
516	0.01600117018
517	0.01590881401
518	0.01584019359
519	0.01575065801
520	0.01553586225
521	0.01544961193
522	0.01539026037
523	0.0152601961
524	0.01519638939
525	0.01513943377
526	0.01501343124
527	0.01495754568
528	0.01490299552
529	0.01484777225
530	0.01472579542
531	0.01454677835
532	0.01436415877
533	0.01414074111
534	0.0139243533
535	0.01387298599
536	0.01369657804
537	0.01359228871
538	0.01343763594
539	0.01329154385
540	0.01308886846
541	0.01292783654
542	0.01280124789
543	0.01262652484
544	0.01257469828
545	0.01244073837
546	0.01232134278
547	0.01215625718
548	0.01212539396
549	0.01208025429
550	0.01195290281
551	0.01181606477
552	0.01165937193
553	0.01162959315
554	0.01149869214
555	0.01146961718
556	0.01131917185
557	0.01129065141
558	0.01126277458
559	0.01114806205
560	0.01097669839
561	0.01093579158
562	0.01077179527
563	0.01066302162
564	0.01062308056
565	0.01058819071
566	0.01043288028
567	0.0103548391
568	0.01026596272
569	0.01018093662
570	0.01005206623
571	0.009932042618
572	0.009808612171
573	0.009668084001
574	0.009532831491
575	0.009462841235
576	0.009356930284
577	0.009289435271
578	0.009189007914
579	0.009127785041
580	0.009054258434
581	0.009005006445
582	0.008902734974
583	0.008820515922
584	0.008738963488
585	0.008662593029
586	0.008617058517
587	0.008580329679
588	0.00853604474
589	0.008503276831
590	0.008480758232
591	0.008451094288
592	0.008418933376
593	0.008392149122
594	0.008320775769
595	0.008281882086
596	0.008233298318
597	0.00819885378
598	0.008170465395
599	0.008121321829
600	0.00808342068
601	0.008057434982
602	0.008028419295
603	0.007982720548
604	0.007893245953
605	0.007794124119
606	0.0077623687
607	0.007695550151
608	0.007650801615
609	0.007614992027
610	0.007594196891
611	0.007563656185
612	0.007536253906
613	0.007494229301
614	0.007391373544
615	0.007350583447
616	0.007321694858
617	0.007223945884
618	0.007124041118
619	0.00708476622
620	0.007048493325
621	0.007022478072
622	0.00692068246
623	0.006836222784
624	0.006811101989
625	0.006786358106
626	0.006720016648
627	0.0066326056
628	0.006598633714
629	0.006522883105
630	0.006488550188
631	0.00640717637
632	0.006373885291
633	0.00634144027
634	0.006265014241
635	0.006233505835
636	0.006176054377
637	0.006158882238
638	0.006128335366
639	0.006066578583
640	0.006049853425
641	0.006023261041
642	0.00595307799
643	0.005937058423
644	0.005908282252
645	0.00587799625
646	0.005805111952
647	0.005784439421
648	0.005759818978
649	0.005739473465
650	0.005688553728
651	0.005668553823
652	0.005648975273
653	0.005629748452
654	0.00559466846
655	0.005520736874
656	0.005457840905
657	0.005434761217
658	0.005405321365
659	0.005381186312
660	0.005322552133
661	0.005307775184
662	0.005293305391
663	0.005229966867
664	0.005213140934
665	0.005182150923
666	0.005155198455
667	0.005141243421
668	0.005121621578
669	0.00508762789
670	0.005071318327
671	0.005055259174
672	0.005039478099
673	0.005020209842
674	0.004957613565
675	0.004936380856
676	0.004919929352
677	0.004898426218
678	0.004885481991
679	0.004869207498
680	0.004816560003
681	0.004797913808
682	0.00477226698
683	0.004753948784
684	0.004719120311
685	0.004706674323
686	0.004657824669
687	0.004639812759
688	0.004627541225
689	0.004588237765
690	0.004573110611
691	0.004561161446
692	0.004546385733
693	0.004519707841
694	0.004464975715
695	0.004446468668
696	0.004434840027
697	0.004420533883
698	0.004400571886
699	0.004348497153
700	0.004330722006
701	0.004299573331
702	0.004282098516
703	0.004254171084
704	0.004235171093
705	0.004224113327
706	0.00416195373
707	0.004144381914
708	0.004072965167
709	0.004047436103
710	0.004031272115
711	0.003972614623
712	0.003956287114
713	0.0039003408
714	0.003877740835
715	0.003834548568
716	0.003819358873
717	0.003760887462
718	0.00374879226
719	0.00373694185
720	0.003715568492
721	0.0036920136
722	0.003682161269
723	0.003667358717
724	0.003615811557
725	0.003576554956
726	0.00356246717
727	0.003525848633
728	0.003479769618
729	0.003465888218
730	0.003428656001
731	0.003415442371
732	0.003379539146
733	0.003355807209
734	0.003342667943
735	0.003317203869
736	0.003304610255
737	0.003291481113
738	0.003249402534
739	0.003237243463
740	0.003196765098
741	0.003184487539
742	0.003172521827
