0.8444
0.8430
0.8399
0.8481
0.8366
0.8360
0.8372
0.8268
0.8565
0.8372
0.8309
0.8136
0.8449
0.8506
0.8528
0.8593
0.8329
0.8179
0.8368
0.8600
0.8137
0.8515
0.8332
0.8634
0.8365
