0.5305
0.5442
0.5268
0.5088
0.5578
0.5431
0.5229
0.5463
0.5168
0.5241
0.5298
0.5302
0.5340
0.5342
0.5367
0.5254
0.5503
0.5420
0.5270
0.5183
0.5919
0.5267
0.5447
0.4849
0.5151
